SKILL_20150317_000018	[Fragaras] Large Chomp	[Fragaras] Large Chomp
SKILL_20150317_000019	[Fragaras] Normal Attack, Conical AoE	[Fragaras] Normal Attack, Conical AoE
SKILL_20150317_000020	Basic Normal Attack	Basic Normal Attack
SKILL_20150317_000021	[Meduja] Magic, Magic, Lightning Property Attack 1 time	[Meduja] Magic, Magic, Elemen Lightning Attack 1 kali
SKILL_20150317_000022	[Gribaru] Physical, Slash, Lightning Property Attack 1 time	[Gribaru] Physical, Slash, Elemen Lightning Attack 1 kali
SKILL_20150317_000023	[Gribaru] Physical, Slash, Lightning Property Knock-back Attack Attack 1 time	[Gribaru] Physical, Slash, Knock-back  Elemen Lightning Attack 1 kali
SKILL_20150317_000024	[Bite] Physical, Pierce, Poison Property Attack 1 time,	[Bite] Physical, Pierce, Elemen Poison Attack 1 kali,
SKILL_20150317_000025	[Banshee] Magic, Magic, Ice Property, Breath Attack 1 time	[Banshee] Magic, Magic, Elemen Ice, Breath Attack 1 kali
SKILL_20150317_000026	[Banshee] Magic, Magic, Ice Property, Ice Pike	[Banshee] Magic, Magic, Elemen Ice, Ice Pike
SKILL_20150317_000027	[Mini Griba] Physical, Strike, Lightning Property, Two-handed Strike 1 time	[Mini Griba] Physical, Strike, Elemen Lightning, Two handed Strike 1 kali
SKILL_20150317_000028	[Big Griba] Physical, Strike, Lightning Property, Smash 1 time	[Big Griba] Physical, Strike, Elemen Lightning, Smash 1 kali
SKILL_20150317_000029	[Big Griba] Physical, Strike, Lightning Property,Spread poison 1 time	[Big Griba] Physical, Strike, Elemen Lightning, Spread poison 1 kali
SKILL_20150317_000030	[Big Griba] Physical, Strike, Lightning Property,Ground Smash 1 time	[Big Griba] Physical, Strike, Elemen Lightning, Ground Smash 1 kali
SKILL_20150317_000031	[Haming] Physical, Strike, Lightning Property, Head Strike	[Haming] Physical, Strike, Elemen Lightning, Head Strike
SKILL_20150317_000032	[Haming] Physical, Strike, Lightning Property, Counter Skill	[Haming] Physical, Strike, Elemen Lightning, Counter Skill
SKILL_20150317_000033	[Haming] Physical, Strike, Lightning Property, Jump and rotating attack	[Haming] Physical, Strike, Elemen Lightning, Jump dan rotating attack
SKILL_20150317_000034	[Truffle] Physical, Strike, Lightning Property, Body Slam	[Truffle] Physical, Strike, Elemen Lightning, Body Slam
SKILL_20150317_000035	[Truffle] Physical, Strike, Lightning Property, Smash	[Truffle] Physical, Strike, Elemen Lightning, Smash
SKILL_20150317_000036	[Truffle] Physical, Strike, Lightning Property, Body Slam	[Truffle] Physical, Strike, Elemen Lightning, Body Slam
SKILL_20150317_000037	[Slime_Dark] Physical, Strike, Dark Property, Headbutt	[Slime_Dark] Physical, Strike, Elemen Dark, Headbutt
SKILL_20150317_000038	[Slime_Dark] Physical, Strike, Dark Property, Attack 1 time	[Slime_Dark] Physical, Strike, Elemen Dark, Attack 1 kali
SKILL_20150317_000039	[Kepa] Physical, Strike, Poison Property, Conical AoE	[Kepa] Physical, Strike, Elemen Poison, Conical AoE
SKILL_20150317_000040	[Addicted Kepa] Normal Attack, Conical AoE	[Addicted Kepa] Normal Attack, Conical AoE
SKILL_20150317_000041	[Old Kepa] Physical, Strike, Earth Property, Fume Smoke	[Old Kepa] Physical, Strike, Elemen Earth, Fume Smoke
SKILL_20150317_000042	[Thornball] Physical, Pierce, Poison Property, Conical AoE	[Thornball] Physical, Pierce, Elemen Poison, Conical AoE
SKILL_20150317_000043	[Matsum] Physical, Strike, Fire Property, Conical AoE	[Matsum] Physical, Strike, Elemen Fire, Conical AoE
SKILL_20150317_000044	[Sakmoli] Magic, Strike, Ice Property. Normal Attack 1 time	[Sakmoli] Magic, Strike, Elemen Ice, Normal Attack 1 kali
SKILL_20150317_000045	[Sakmoli] Magic, Strike, Ice Property, Normal Attack 1 time	[Sakmoli] Magic, Strike, Elemen Ice, Normal Attack 1 kali
SKILL_20150317_000046	[Jukopus] Physical, Strike, Earth Property, Body Slam	[Jukopus] Physical, Strike, Elemen Earth, Body Slam
SKILL_20150317_000047	[Jukopus] Physical, Strike, Earth Property, Jump and Body Slam	[Jukopus] Physical, Strike, Elemen Earth, Jump dan Body Slam
SKILL_20150317_000048	[Red Bushspider] Jump and Smash	[Red Bushspider] Jump dan Smash
SKILL_20150317_000049	[Red Bushspider] Normal Attack, Conical AoE	[Red Bushspider] Normal Attack, Conical AoE
SKILL_20150317_000050	[Baby Dionia] Normal Attack, Conical AoE	[Baby Dionia] Normal Attack, Conical AoE
SKILL_20150317_000051	[Mini Griba] Physical, Strike, Poison Property, One Punch	[Mini Griba] Physical, Strike, Elemen Poison, One Punch
SKILL_20150317_000052	[Mini Griba] Physical, Strike, Poison Property, One-two Punch	[Mini Griba] Physical, Strike, Elemen Poison, One-two Punch
SKILL_20150317_000053	[Mini Griba] Physical, Strike, Poison Property, Two-handed Strike	[Mini Griba] Physical, Strike, Elemen Poison, Two-hand Strike
SKILL_20150317_000054	[Griba] Physical, Strike, Ice Property Attack 1 time	[Griba] Physical, Strike, Attack Elemen Ice 1 kali
SKILL_20150317_000055	[Griba] Magic, Magic, Ice Property Attack 1 time	[Griba] Magic, Magic, Attack Elemen Ice 1 kali
SKILL_20150317_000056	[Old Kepa] Normal Attack, Conical AoE	[Old Kepa] Normal Attack, Conical AoE
SKILL_20150317_000057	[Tree Ghost] One-handed Strike	[Tree Ghost] One-handed Strike
SKILL_20150317_000058	[Tree Ghost] Two-handed clap	[Tree Ghost] Two-handed clap
SKILL_20150317_000059	[Tree Ghost] Stomp ground	[Tree Ghost] Stomp ground
SKILL_20150317_000060	[Cockatrice] Magic, Magic, Fire Property, Fume Fire 3 times	[Cockatrice] Magic, Magic, Elemen Fire, Fume Fire 3 kali
SKILL_20150317_000061	[Zinute] Physical Pierce Fire Property Attack 1 time	[Zinute] Attack Physical Pierce Elemen Fire 1 kali
SKILL_20150317_000062	[Zinute] Physical Slash Fire Property Attack 1 time	[Zinute] Attack Physical Slash Elemen Fire 1 kali
SKILL_20150317_000063	[Tontulia] Physical Strike Lightning Property Attack 1 time	[Tontulia] Physical Strike Elemen Lightning Attack 1 kali
SKILL_20150317_000064	[Tontulia] Physical Strike Lightning Property Attack 2 times	[Tontulia] Physical Hit Elemen Lightning Attack 2 kali
SKILL_20150317_000065	[Tontus] Physical Strike, Poison Property Attack 2 times	[Tontus] Physical Strike, Elemen Poison Attack 2 kali
SKILL_20150317_000066	[Tontus] Physical Pierce, Poison Property Attack 1 time	[Tontus] Physical Pierce, Elemen Poison Attack 1 kali
SKILL_20150317_000067	[Tontus] Physical Strike, Poison Property Attack 1 time	[Tontus] Physical Strike, Elemen Poison Attack 1 kali
SKILL_20150317_000068	[Vekarabe] Physical, Pierce, Poison Property, Forward Pierce Attack	[Vekarabe] Physical, Pierce, Elemen Poison, Forward Pierce Attack
SKILL_20150317_000069	[Vekarabe] Physical, Pierce, Poison Property, Forward Upper Pierce Attack	[Vekarabe] Physical, Pierce, Elemen Poison, Forward Upper Pierce Attack
SKILL_20150317_000070	[Geppetto] Physical Strike, Earth Property Attack 2 times	[Geppetto] Physical Strike, Elemen Earth Attack 2 kali
SKILL_20150317_000071	[Geppetto] Physical Strike, Earth Property Attack 1 time	[Geppetto] Physical Strike, Elemen Earth Attack 1 kali
SKILL_20150317_000072	[Geppetto] Physical Strike, Earth Property Attack 1 time	[Geppetto] Physical Strike, Elemen Earth Attack 1 kali
SKILL_20150317_000073	[Boowook] Physical, Strike, Earth Property Attack 1 time	[Boowook] Physical, Strike, Elemen Earth Attack 1 kali
SKILL_20150317_000074	[Boowook] Physical, Strike, Earth Property Feet Stomp Attack 1 time,	[Boowook] Physical, Strike, Elemen Earth Feet Stomp Attack 1 kali,
SKILL_20150317_000075	[Desmodus] Physical, Pierce, Dark Property Tail Blow	[Desmodus] Physical, Pierce, Elemen Dark Tail Blow
SKILL_20150317_000076	[Desmodus] Physical, Pierce, Dark Property Body Blow	[Desmodus] Physical, Pierce, Elemen Dark Body Blow
SKILL_20150317_000077	[Pino] Physical Blow, Earth Property Attack 1 time	[Pino] Physical Blow, Elemen Earth Attack 1 kali
SKILL_20150317_000078	[Cauliflower] Physical, Pierce, Poison Property, Smash with tentacle	[Cauliflower] Physical, Pierce, Elemen Poison, Smash dengan tentacle
SKILL_20150317_000079	[Cauliflower] Physical, Pierce, Poison Property, Gouge with tentacle	[Cauliflower] Physical, Pierce, Elemen Poison, Gouge dengan tentacle
SKILL_20150317_000080	[Cauliflower] Physical, Pierce, Poison Property, Ground Smash	[Cauliflower] Physical, Pierce, Elemen Poison, Ground Smash
SKILL_20150317_000081	[Helmet Bug] Physical, Pierce, Earth Property, Attack 1 time	[Helmet Bug] Physical, Pierce, Elemen Earth, Attack 1 kali
SKILL_20150317_000082	[Helmet Bug] Normal Attack2	[Helmet Bug] Normal Attack2
SKILL_20150317_000083	[Bikaaras Mage] Magic, Magic, Fire Property, Attack 1 time	[Bikaaras Mage] Magic, Magic, Elemen Fire, Attack 1 kali
SKILL_20150317_000084	[Bikaaras Mage] Physical, Slash, Fire Property, Attack 1 time	[Bikaaras Mage] Physical, Slash, Elemen Fire, Attack 1 kali
SKILL_20150317_000085	[Vikaras] Physical, Slash, Fire Property, Attack 1 time	[Vikaras] Physical, Slash, Elemen Fire, Attack 1 kali
SKILL_20150317_000086	[Vikaras] Physical, Slash, Fire Property, Ground Smash 1 time	[Vikaras] Physical, Slash, Elemen Fire, Ground Smash 1 kali
SKILL_20150317_000087	[Mutant Chinency] Normal Attack, Forward Missile	[Mutant Chinency] Normal Attack, Forward Missile
SKILL_20150317_000088	[Zinute] One-handed Blow	[Zinute] One-handed Blow
SKILL_20150317_000089	[Zinute] Two-handed clap	[Zinute] Two-handed clap
SKILL_20150317_000090	[Zinute] Ground Smash	[Zinute] Ground Smash 
SKILL_20150317_000091	[Lauzinute] Physical, Pierce, Fire Property Attack 1 time	[Lauzinute] Physical, Pierce, Elemen Fire Attack 1 kali
SKILL_20150317_000092	[Lauzinute] Physical, Pierce, Fire Property Rotating Attack	[Lauzinute] Physical, Pierce, Elemen Fire Rotating Attack
SKILL_20150317_000093	[Dandel] Physical Pierce Lightning Property Attack 1 time	[Dandel] Physical Pierce Elemen Lightning Attack 1 kali
SKILL_20150317_000094	[Rusrat] Physical, Slash, Lightning Property Attack 2 times	[Rusrat] Physical, Slash, Elemen Lightning Attack 2 kali
SKILL_20150317_000095	[Rusrat] Physical, Slash, Lightning Property Attack 1 time	[Rusrat] Physical, Slash, Elemen Lightning Attack 1 kali
SKILL_20150317_000096	[Medakia] Physical, Slash, Dark Property Attack 1 time	[Medakia] Physical, Slash, Elemen Dark Attack 1 kali
SKILL_20150317_000097	[Medakia] Magic, Magic, Dark Property Attack 1 time	[Medakia] Magic, Magic, Elemen Dark Attack 1 kali
SKILL_20150317_000098	[Medakia] Ground Smash	[Medakia] Ground Smash
SKILL_20150317_000099	[Wheelen] Two-handed clap	[Wheelen] Two-handed clap
SKILL_20150317_000100	[Mauros] Physical, Strike, Dark Property Attack 1 time	[Mauros] Physical, Strike, Elemen Dark Attack 1 kali
SKILL_20150317_000101	[Mauros] Physical, Strike, Dark Property Smash Attack 1 time	[Mauros] Physical, Strike, Elemen Dark Smash Attack 1 kali
SKILL_20150317_000102	[Sauga] Physical Strike Earth Property Attack 1 time	[Sauga] Physical Strike Elemen Earth Attack 1 kali
SKILL_20150317_000103	[Sauga] Physical, Strike, Earth Property Ground Smash	[Sauga] Physical, Strike, Elemen Earth Ground Smash
SKILL_20150317_000104	Pumpkin Normal attack.	Pumpkin Normal attack.
SKILL_20150317_000105	Attack 2	Attack 2
SKILL_20150317_000106	Pumpkin Normal attack 2.	Pumpkin Normal attack 2.
SKILL_20150317_000107	[Saurman Priest] Normal attack.	[Saurman Priest] Normal attack.
SKILL_20150317_000108	Skills	Skill
SKILL_20150317_000109	[Saurman Priest] skills.	[Saurman Priest] skills.
SKILL_20150317_000110	Saurman Normal attack.	Saurman Normal attack.
SKILL_20150317_000111	Saurman Normal attack 2.	Saurman Normal attack 2.
SKILL_20150317_000112	Boy Ghost Normal attack.	Boy Ghost Normal attack.
SKILL_20150317_000113	Boy Ghost skills.	Boy Ghost skills.
SKILL_20150317_000114	Uncle Ghost Normal attack.	Uncle Ghost Normal attack.
SKILL_20150317_000115	Uncle Ghost skills.	Uncle Ghost skills.
SKILL_20150317_000116	Goble Elite Normal attack.	Goble Elite Normal attack.
SKILL_20150317_000117	Goble Elite Normal attack 2.	Goble Elite Normal attack 2.
SKILL_20150317_000118	Screw Zombie Normal attack.	Screw Zombie Normal attack.
SKILL_20150317_000119	Screw Zombie Normal attack 2.	Screw Zombie Normal attack 2.
SKILL_20150317_000120	Berserker Zombie Normal attack.	Berserker Zombie Normal attack.
SKILL_20150317_000121	Candle Zombie Normal attack.	Candle Zombie Normal attack.
SKILL_20150317_000122	Zombie Archer Normal attack.	Zombie Archer Normal attack.
SKILL_20150317_000123	[High Vubbe] Physical, Slash, Water Property, Normal attack	[High Vubbe] Physical, Slash, Elemen Water, Normal attack
SKILL_20150317_000124	[High Vubbe Archer] Range, Pierce, Water Property, Normal attack	[High Vubbe Archer] Range, Pierce, Elemen Water, Normal attack
SKILL_20150317_000125	Girl Ghost Normal attack.	Girl Ghost Normal attack.
SKILL_20150317_000126	Girl Ghost skills.	Girl Ghost skills.
SKILL_20150317_000127	Madam Ghost Normal attack.	Madam Ghost Normal attack.
SKILL_20150317_000128	Madam Ghost skills.	Madam Ghost skills.
SKILL_20150317_000129	Mirtis Eyeball Normal attack.	Mirtis Eyeball Normal attack.
SKILL_20150317_000130	Mirtis Eyeball Normal attack 2.	Mirtis Eyeball Normal attack 2.
SKILL_20150317_000131	Specter Elite Normal attack.	Spector Elite Normal attack.
SKILL_20150317_000132	Specter Elite Normal attack 2.	Spector Elite Normal attack 2.
SKILL_20150317_000133	[Chinency] Physical, Strike, Earth Property, one stroke ahead-back blow	[Chinency] Physical, Strike, Elemen Earth, one stroke ahead-back blow
SKILL_20150317_000134	[Popolion] Physical, Strike, Earth Property, Headbutt	[Popolion] Physical, Strike, Elemen Earth, Headbutt
SKILL_20150317_000135	[Popolion] Physical, Strike, Earth Property, Sonic wave attack	[Popolion] Physical, Strike, Elemen Earth, Sonic wave attack
SKILL_20150317_000136	[Range Chinency] Normal attack, Forward missile	[Range Chinency] Normal attack, Forward missile
SKILL_20150317_000137	[Range Chinency] Skill 1, Forward missile, induce Knockback	[Range Chinency] Skill 1, Forward Missile, Induce Knockback
SKILL_20150317_000138	[Chupacabra] Physical, Strike, Earth Property, Headbutt	[Chupacabra] Physical, Strike, Elemen Earth, Headbutt
SKILL_20150317_000139	[Chupacabra] Physical, Strike, Earth Property, Jump and Stomp	[Chupacabra] Physical, Strike, Elemen Earth, Jump dan Stomp
SKILL_20150317_000140	[Chupacabra] Chupa Normal attack 3	[Chupacabra] Chupa Normal attack 3
SKILL_20150317_000141	[Chupacabra] Chupa Normal attack 4	[Chupacabra] Chupa Normal attack 4
SKILL_20150317_000142	Specter Normal attack.	Specter Normal attack.
SKILL_20150317_000143	Woodspirit Normal attack.	Woodspirit Normal attack.
SKILL_20150317_000144	Woodspirit Normal attack 2.	Woodspirit Normal attack 2.
SKILL_20150317_000145	Guard Normal attack.	Guard Normal attack.
SKILL_20150317_000146	Guard Normal attack 2.	Guard Normal attack 2.
SKILL_20150317_000147	Large explosion	Large explosion
SKILL_20150317_000148	Large explosion (Defense)	Large explosion (Defence)
SKILL_20150317_000149	One-way turret Normal attack.	One-way turret Normal attack.
SKILL_20150317_000150	[Ridimed] Physical, Blow, Poison Property, Attack 1 time	[Ridimed] Physical, Blow, Elemen Poison, Attack 1 kali
SKILL_20150317_000151	Goblin Fighter attack.	Goblin Fighter attack.
SKILL_20150317_000152	Thorn Bush Normal attack.	Thorn Bush Normal attack.
SKILL_20150317_000153	[Combat Soldiers] Combatants attack	[Combat Soldiers] Combatants attack
SKILL_20150317_000154	[Combat Soldiers] Combatants attack 2	[Combat Soldiers] Combatants attack 2
SKILL_20150317_000155	Zombie Archer skill.	Zombie Archer skill.
SKILL_20150317_000156	Wheelchair Zombie Normal attack.	Wheelchair Zombie Normal attack.
SKILL_20150317_000157	Wheelchair Zombie skills.	Wheelchair Zombie skills.
SKILL_20150317_000158	Wall of Flame	Wall of Flame
SKILL_20150317_000159	Create a Wall of Flame that damages enemies upon contact.	Membuat Wall of Flame memberikan damage kepada musuh yang menyentuhnya.
SKILL_20150317_000160	Mine explosion	Mine explosion
SKILL_20150317_000161	Detonate explosive mines.	Detonate explosive mines.
SKILL_20150317_000162	Toxic explosion	Toxic explosion
SKILL_20150317_000163	Detonate toxic mines.	Detonate toxic mines.
SKILL_20150317_000164	Claymore explosion	Claymore explosion
SKILL_20150317_000165	Claymore explosion.	Claymore explosion.
SKILL_20150317_000166	Jump Attack	Jump Attack
SKILL_20150317_000167	Life Stream	Life Stream
SKILL_20150317_000168	Life Stream Hill	Life Stream Hill
SKILL_20150317_000169	Glacier Wedge	Glacier Wedge
SKILL_20150317_000170	After the 2 Glacier Wedge	After the 2 Glacier Wedge
SKILL_20150317_000171	Seed explosion	Seed explosion
SKILL_20150317_000172	Seed explosion.	Seed explosion.
SKILL_20150317_000173	Flame explosion	Flame explosion
SKILL_20150317_000174	Flame explosion.	Flame explosion.
SKILL_20150317_000175	Snowstorm	Snowstorm
SKILL_20150317_000176	Meteor Bang	Meteor Bang
SKILL_20150317_000177	Normal attack	Normal attack
SKILL_20150317_000178	Smack Down	Smack Down
SKILL_20150317_000179	Smack down and damage enemies while pushing them away.	Smack down dan memberikan damage kepada musuh ketika mendorongnya
SKILL_20150317_000180	Missile attack	Missile attack
SKILL_20150317_000181	AOS turret attack	AOS turret attack
SKILL_20150317_000182	[Woodman] attack	[Woodman] attack
SKILL_20150317_000183	Salamander attack	Salamander attack
SKILL_20150317_000184	[Vubbe Miner] Physical, Slash, Earth Property, Swing Pickaxe	[Vubbe Miner] Physical, Slash, Elemen Earth, Swing Pickaxe
SKILL_20150317_000185	Hall statue attack	Hall statue attack
SKILL_20150317_000186	Hall statue skill	Hall statue skill
SKILL_20150317_000187	Priest attack 1	Priest attack 1
SKILL_20150317_000188	Priest skill 1	Priest skill 1
SKILL_20150317_000189	[Green Apparition] Magic, Magic, Lightning Property, Attack 1 time	[Green Apparition] Magic, Magic, Elemen Lightning, attack 1 kali
SKILL_20150317_000190	Attack Statue 1	Attack Statue 1
SKILL_20150317_000191	[Vubbe Theif] Physical, Slash, Earth Property, Spear Twirl	[Vubbe Theif] Physical, Slash, Elemen Earth, Spear Twirl
SKILL_20150317_000192	[Vubbe Theif] Physical, Pierce, Earth Property Aries skills	[Vubbe Theif] Physical, Pierce, Elemen Earth Aries skills
SKILL_20150317_000193	[Saurman Spearman] Normal attack.	[Saurman Spearman] Normal attack.
SKILL_20150317_000194	[Saurman Spearman] Normal attack 2.	[Saurman Spearman] Normal attack 2.
SKILL_20150317_000195	[Vubbe Archer] Range, Pierce, Earth Property, Frontal Arrow Shot	[Vubbe Archer] Range, Pierce, Elemen Earth, Frontal Arrow Shot
SKILL_20150317_000196	[Pokubu] Physical, blow, Earth Property, Hook Attack	[Pokubu] Physical, blow, Elemen Earth, Hook Attack
SKILL_20150317_000197	[Bagworm] Magic, Magic, Poison Property, Frontal Poison Spread Attack	[Bagworm] Magic, Magic, Elemen Poison, Frontal Poison Spread Attack
SKILL_20150317_000198	[Bagworm] Long Distance, Magic, Poison Property, Ranged Poison Shot	[Bagworm] Long Distance, Magic, Elemen Poison, Ranged Poison Shot
SKILL_20150317_000199	[Saurman Axeman] Normal attack.	[Saurman Axeman] Normal attack.
SKILL_20150317_000200	[Saurman Axeman] Normal attack 2.	[Saurman Axeman] Normal attack 2.
SKILL_20150317_000201	Heal	Heal
SKILL_20150317_000202	Monster Heal	Monster Heal
SKILL_20150317_000203	Vubbe Miner Attack	Vubbe Miners Attack
SKILL_20150317_000204	[Feral Pokubu] Normal attack.	[Feral Pokubu] Normal attack.
SKILL_20150317_000205	Guard Normal attack.	Guard Normal attack.
SKILL_20150317_000206	Guard Normal attack 2.	Guard Normal attack 2.
SKILL_20150317_000207	Guard Normal attack 3.	Guard Normal attack 3.
SKILL_20150317_000208	[Candle Spider] Physical, Blow, Dark Property, One-Legged Attack	[Candle Spider] Physical, Blow, Elemen Dark, One-Legged Attack
SKILL_20150317_000209	[Candle Spider] Physical, Blow, Dark Property, Body Slam	[Candle Spider] Physical, Blow, Elemen Dark, Body Slam
SKILL_20150317_000210	[Candle Spider] Physical, Blow, Dark Property, Jump and Two-Legged Stomp	[Candle Spider] Physical, Blow, Elemen Dark, Jump dan Two-Legged Stomp
SKILL_20150317_000211	[Winged Frog] Physical, Blow, poison Property, Attack 1 time	[Winged Frog] Physical, Blow, Elemen Poison, Attack 1 kali
SKILL_20150317_000212	[Winged Frog] Physical, Blow, poison Property, Poison Attack 1 time	[Winged Frog] Physical, Blow, Elemen Poison, Poison Attack 1 kali
SKILL_20150317_000213	[Winged Frog] Physical, Blow, Dark Property, Headbutt Knockback Attack	[Winged Frog] Physical, Blow, Elemen Dark, Headbutt Knockback Attack
SKILL_20150317_000214	[Black Leaf Bug] Physical, Blow, Dark Property, Body Slam	[Black Leaf Bug] Physical, Blow, Elemen Dark, Body Slam
SKILL_20150317_000215	[Black Leaf Bug] Physical, Blow, Dark Property, Bite attack	[Black Leaf Bug] Physical, Blow, Elemen Dark, Bite attack
SKILL_20150317_000216	[Black Leaf Bug] Physical, Blow, Dark Property, Jump attack	[Black Leaf Bug] Physical, Blow, Elemen Dark, Jump attack
SKILL_20150317_000217	[Cemetery Golem] Physical, Blow, Earth Property attack 1 time	[Cemetery Golem] Physical, Blow, Elemen Earth attack 1 kali
SKILL_20150317_000218	[Drake] Physical, Slash, Fire Property, Attack 1 time	[Drake] Physical, Slash, Elemen Fire, attack 1 kali
SKILL_20150317_000219	[Drake] Magic, Magic, Fire Property, Fume Flame attack	[Drake] Magic, Magic, Elemen Fire, Fume Flame attack
SKILL_20150317_000220	[Big Cockatrice] Physical, Pierce, Fire Property, Attack 2 times	[Big Cockatrice] Physical, Pierce, Elemen Fire, Attack 2 kali
SKILL_20150317_000221	[Big Cockatrice] Magic, Pierce, Fire Property, Fly and head butt	[Big Cockatrice] Magic, Pierce, Elemen Fire, Fly dan Headbutt
SKILL_20150317_000222	[Big Cockatrice]	[Big Cockatrice]
SKILL_20150317_000223	[Panto Shaman] Physical Normal Strike	[Panto Shaman] Physical Normal Strike
SKILL_20150317_000224	[Panto Shaman] Magic Lightning Property Strike	[Panto Shaman] Magic, Elemen Lightning Strike
SKILL_20150317_000225	[Panto Shaman] Magic Lightning Property Magic	[Panto Shaman] Magic, Elemen Lightning Magic
SKILL_20150317_000226	[Panto Wizard] Physical Normal Strike	[Panto Wizard] Physical Normal Strike
SKILL_20150317_000227	[Panto Wizard] Magic Lightning Property Strike	[Panto Wizard] Magic, Elemen Lightning Strike
SKILL_20150317_000228	[Panto Wizard] Magic Lightning Property Magic	[Panto Wizard] Magic, Elemen Lightning Magic
SKILL_20150317_000229	[Moya] Physical, Strike, Lightning Property Attack	[Moya] Physical, Strike, Elemen Lightning Attack
SKILL_20150317_000230	[Moyabu] Physical, Strike, Lightning Property Attack	[Moyabu] Physical, Strike, Elemen Lightning Attack
SKILL_20150317_000231	[Bavon] Physical, Strike, Earth Property Attack	[Bavon] Physical, Strike, Elemen Earth Attack
SKILL_20150317_000232	[Tanu] Physical Poison Property Slash	[Tanu] Physical Elemen Poison Slash
SKILL_20150317_000233	[Zignuts] Physical Poison Property Strike	[Zignuts] Physical Elemen Poison Strike
SKILL_20150317_000234	[Zignuts] Physical Normal Slash	[Zignuts] Physical Normal Slash
SKILL_20150317_000235	[Moglan] Physical, Pierce, Lightning Property Attack	[Moglan] Physical, Pierce, Elemen Lightning Attack
SKILL_20150317_000236	[Moglan] Physical, Pierce, Lightning Property Rotation Attack 2 times	[Moglan] Physical, Pierce, Elemen Lightning Rotation Attack 2 kali
SKILL_20150317_000237	[Denden] Physical, Strike, Dark Property Attack	[Denden] Physical, Strike, Elemen Dark Attack
SKILL_20150317_000238	[Denden] Range, Magic, Dark Property Shoot 1 time	[Denden] Range, Magic, Elemen Dark Shoot 1 kali
SKILL_20150317_000239	[Doyor] Physical, Strike, Poison Property Attack	[Doyor] Physical, Strike, Elemen Poison Attack
SKILL_20150317_000240	[Doyor] Magic Reflect Shield Magic	[Doyor] Magic Reflect Shield Magic
SKILL_20150317_000241	[Tipio] Physical Normal Strike	[Tipio] Physical Normal Strike
SKILL_20150317_000242	[Tipio] Magic Poison Property Magic	[Tipio] Magic Elemen Poison Magic
SKILL_20150317_000243	[Rondo] Physical, Pierce, Earth Property Attack	[Rondo] Physical, Pierce, Elemen Earth Attack
SKILL_20150317_000244	Physical, Strike, Earth Property, Attack	Physical, Strike, Elemen Earth, Attack
SKILL_20150317_000245	[Terra Imp] Physical, Strike, Dark Property Attack	[Terra Imp] Physical, Strike, Elemen Dark Attack
SKILL_20150317_000246	[Venucelos] Physical, Strike, Earth Property, Attack	[Venucelos] Physical, Strike, Elemen Earth, Attack
SKILL_20150317_000247	[Venucelos] Physical, Strike, Earth Property, Attack 3 times	[Venucelos] Physical, Strike, Elemen Earth, Attack 3 kali
SKILL_20150317_000248	[Grave Golem] Physical, Strike, Non-Property, Attack	[Grave Golem] Physical, Strike, Non-Elemen, Attack
SKILL_20150317_000249	[Grave Golem] Physical, Strike, Non-Property, Smash Attack	[Grave Golem] Physical, Strike, Non-Elemen, Smash Attack
