ETC_20150317_000123	Blue Ridimed	Blue Ridimed
ETC_20150317_000124	Even though it mutated from a herb, its entire body is now made of solid wood.	Walau mengalami perubahan dari rumput, sekarang seluruh tubuhnya adalah kayu yang keras.
ETC_20150317_000125	Black Ridimed	Black Ridimed
ETC_20150317_000126	Red Ridimed	Red Ridimed
ETC_20150317_000127	Sakmoli	Sakmoli
ETC_20150317_000128	Attacking its legs will not cause it to topple over.	Tidak akan jatuh walau kamu menyerang kaki nya.
ETC_20150317_000129	Green Sakmoli	Green Sakmoli
ETC_20150317_000130	Orange Sakmoli	Orange Sakmoli
ETC_20150317_000131	Black Sakmoli	Black Sakmoli
ETC_20150317_000132	Rikaus	Rikaus
ETC_20150317_000133	Green Apparition	Green Apparition
ETC_20150317_000134	Ghosts affected by demons often change their appearance in a way similar to this.	Hantu yang mendapat pengaruh dari kaum demon, banyak memiliki tampilan yang berbeda seperti ini.
ETC_20150317_000135	Black Apparition	Black Apparition
ETC_20150317_000136	Spectra	Spectra
ETC_20150317_000137	Black Spectra	Black Spectra
ETC_20150317_000138	Unlike other wraith monsters, these monsters were often evil souls even when they were alive.	Yang membedakan monster dan tipe hantu lainnya adalah banyak kondisi dimana roh yang jahat ketika saat hidup.
ETC_20150317_000139	Giant Specter	Large Specter
ETC_20150317_000140	Specter of Deceit	Specter of Dazzled
ETC_20150317_000141	Green Rikaus	Green Rikaus
ETC_20150317_000142	Spectron	Spectron
ETC_20150317_000143	Specter Monarch	Specter Master
ETC_20150317_000144	Thornball	Dunball
ETC_20150317_000145	This floating seed has transmuted, losing its outer fluff for a solid shell and thorns. However, its ability to float has stayed intact.	Bagian benihnya bermutasi, tetapi tanpa mengurangi kemmapuan benihnya. merupakan monster mutas yang memiliki kulit luar yang keras dan duri sebagai bulu halusnya.
ETC_20150317_000146	Big Thornball	Big Dunball
ETC_20150317_000147	Woodspirit	Woodspirit
ETC_20150317_000148	Blue Woodspirit	Blue Woodspirit
ETC_20150317_000149	Green Woodspirit	Green Woodspirit
ETC_20150317_000150	Woodsman	Woodman
ETC_20150317_000151	The fact that the Woodsman can't move is a real blessing.	Woodman yang tidak bergerak biasa dianggap sebagai sebuah berkat besar.
ETC_20150317_000152	Blue Woodsman	Blue Woodman
ETC_20150317_000153	Gray Woodsman	Gray Woodman
ETC_20150317_000154	Red Woodsman	Red Woodman
ETC_20150317_000155	Dark Slime	Dark Slime
ETC_20150317_000156	Although slimes are similar in appearance, they vary in species due to differences between the materials they originated from.	Slime, walaupun bentuk terakhirnya sama, tetapi memiliki banyak jenis tergantung dari perbedaan material yang berubah dari bentuk aslinya.
ETC_20150317_000157	Rusrat	Rusrat
ETC_20150317_000158	These guardians were placed in many tombs, starting with the Royal Mausoleum of Zachariel the Great, to stop intruders. Its name came from grave robbers who've encountered them.	Di masa pemerintahan Zachariel the Great, menguasai berbagai reruntuhan dan membunuhi para penyusup. Nama panggilan itu didapat dari sebutan para perampok makam.
ETC_20150317_000159	Madakia	Madakia
ETC_20150317_000160	The Madakia were created by court wizards to fend off intruders that were more dangerous than grave robbers.	Para Court Sorcerers, menciptakan Madakia untuk melawan para grave robbers yang tidak biasa.
ETC_20150317_000161	Wheelen	Wheelen
ETC_20150317_000162	The Wheelen is one of many magical creations made to protect the sealed tombs that have no current overseer.	Demi melindungi reruntuhan yang di segel tanpa perlu seseorang pengawas, maka dibuatlah mahluk dengan berbagai jenis magic dan Wheelen adalah salah satunya.
ETC_20150317_000163	Wheelen 3	Wheelen 3
ETC_20150317_000164	Mauros	Mauros
ETC_20150317_000165	The stone cavalry of the Royal Mausoleum are magical creations made to withstand even the most heavily-armed of knights.	Stone Calvary dari Royal Tomb adalah mahluk buatan, dan mampu menghadapi knight kuat dan berpengalaman yang dilengkapi dengan senjata berat.
ETC_20150317_000166	Truffle	Truffle
ETC_20150317_000167	For reasons unknown, this monster holds an extreme hatred towards humans. It prefers to attack humans rather than hunt more suitable prey, or even care about its own survival.	Tidak diketahui mengapa monster ini membenci manusia dan suka menyerang orang.
ETC_20150317_000168	Trufflelia	Treepellia
ETC_20150317_000169	Bramble	Bramble
ETC_20150317_000170	Bramble Ego	Bramble Ego
ETC_20150317_000171	Willow	Willow
ETC_20150317_000172	Willowna	Willowna
ETC_20150317_000173	Hanaming	Hanaming
ETC_20150317_000174	Leaves fallen from a dead Hanaming wither rapidly.	Daun Hanaming yang gugur dan tidak cepat layu.
ETC_20150317_000175	Chupacabra	Chupacabra
ETC_20150317_000176	Their numbers grew after the Great Plant Cataclysm; now they tend to compete with humans for territory.	Jumlahnya bertambah banyak setelah krisis pangan. Bersaing dengan manusia untuk memiliki wilayah yang lebih besar.
ETC_20150317_000177	Gray Chupacabra	Gray Chupacabra
ETC_20150317_000178	Large Gray Chupacabra	Large Gray Chupacabra
ETC_20150317_000179	Chupacabras move quite stealthily. That being said, it's much more dangerous for humans if there are elite Chupacabras.	Chupacabra bergerak secara rahasia. Chupacabra dewasa lebih berbahaya bagi manusia.
ETC_20150317_000180	Yellow Chupacabra	Yellow Chupacabra
ETC_20150317_000181	Popolion	Popolion
ETC_20150317_000182	A Popolion's voice is said to break even glass bottles.	Seseorang mengatakan, Popolion dapat menghancurkan botol kaca dengan teriakkannya
ETC_20150317_000183	Sauga	Sauga
ETC_20150317_000184	Saugas	Saugas
ETC_20150317_000185	Scorpion	Scorpion
ETC_20150317_000186	Tontulia	Tontulia
ETC_20150317_000187	The Tontulia is a more mobile mutation of the Tontus.	Monster yang bermutasi dari Tontus karena suatu kekuatan.
ETC_20150317_000188	Tontus	Tontus
ETC_20150317_000189	As cacti mutated into Tontus, the lives of the residents in desert environments worsened.	Kaktus telah berubah menjadi tontus, lingkungan sulit dari orang yang tinggal di  daerah yang kering kerontang kian memburuk.
ETC_20150317_000190	Vekarabe	Vekarabe
ETC_20150317_000191	Compared to other animal species, Vekarabe didn't change much from their original form when they turned into monsters. However, their aggresion definitely a new addition.	Dibanding monster lain, Vekarabe memiliki bentuk asli yang tidak berubah. Tentu saja kekuatan serangannya adalah sebuah pengecualian.
ETC_20150317_000192	Geppetto	Geppetto
ETC_20150317_000193	The name of this monster suits its appearance, but it doesn't reflect its nature at all.	Nama panggilan monster ini sesuai dengan penampilannya. Tetapi sungguh tidak tepat dengan tempramennya.
ETC_20150317_000194	Boowook	Boowook
ETC_20150317_000195	The Boowook are one of the many defensive systems left by Zachariel the Great in the Royal Mausoleum.	Boowook adalah salah satu sistem pertahanan yang ditinggalkan oleh Zachariel the Great di Royal Mausoleum.
ETC_20150317_000196	Bearkaras	Bearkaras
ETC_20150317_000197	Pino	Pino
ETC_20150317_000198	The Pino was named so after its first discoverers noticed it held similarities with the Geppetto.	Orang-orang yang menemukannya pertama kali,  berpikir terdapat kesamaan antara nama Geppeto dan Pino, sehingga memberikannya nama itu.
ETC_20150317_000199	Helmet Bug	Helmet bug
ETC_20150317_000200	Monsters that have simply grown in size and aggressiveness are a sight for sore eyes, at least when compared to some of the other terrors in this world.	Monster yang bertubuh besar, juga memiliki kekuatan serangan yang diperkuat sehingga lebih santai.
ETC_20150317_000201	Coliflower	Cauliflower
ETC_20150317_000202	Though this stationary monster isn't especially hostile towards humans, it still attacks all warm-blooded animals.	Jenis monster yang tetap bentuknya, dan  tidak bermusuhan dengan manusia, tetapi menyerang semua hewan berdarah panas.
ETC_20150317_000203	Coliflowerr	Cauliflower
ETC_20150317_000204	Vikaras	Vikaras
ETC_20150317_000205	Although originally created to defend the Royal Mausoleum, it has since shifted into a state that attacks anyone who enters.	Mahluk ini Sebenarnya ini diciptakan untuk melindungi Royal Tomb, namun semenjak mengalami malfungsi sekarang menyerang semua orang yang masuk.
ETC_20150317_000206	Cockatrice	Cockatries
ETC_20150317_000207	While the normal Cockatrice is fairly small, its terrifying breath and glance can petrify its foes instantly.	Cockatries dengan ukuran kecil, kamu harus berhati-hati karena ia dapat membatu.
ETC_20150317_000208	Tombdog	Tsumudoku
ETC_20150317_000209	Zinutekas	Zinutekas
ETC_20150317_000210	Though their appearance can be mistaken with other similar-looking monsters, Zinutekas are artificially constructed by magic.	Penampilannya sering membuat keliru dengan monster yang mirip, makhluk ini adalah buatan sihir dengan kepintaran buatan.
ETC_20150317_000211	Pokubu	Pokubu
ETC_20150317_000212	Despite its appearance, the Pokubu can be quite ferocious.	Dari penampilannya , dia adalah sisi buas dari Pokubu.
ETC_20150317_000213	Gray Pokubu	Gray Pokubu
ETC_20150317_000214	Zinutena	Jinutena
ETC_20150317_000215	Lauzinutena	Lau Jinutena
ETC_20150317_000216	Dandel	Danderu
ETC_20150317_000217	What's more frightening than a Dandel's soft, keratinized hair is its vitality and aggressiveness.	Yang menakutkan dari Bulu Danderu dibandingkan dengan kekerasannya adalah ,  vitalitasnya yang meningkat dan kemampuan serangnya.
ETC_20150317_000218	Candle Spider	Candle Spider
ETC_20150317_000219	Blue Candle Spider	Blue Candle spider
ETC_20150317_000220	Yellow Candle Spider	Yellow Candle Spider
ETC_20150317_000221	Corpse Flower	Corpse flower
ETC_20150317_000222	Blue Corpse Flower	Blue Corpse Flower
ETC_20150317_000223	Green Corpse Flower	Green Corpse Flower
ETC_20150317_000224	Winged Frog	Winged Frog
ETC_20150317_000225	Due to its environment, this monster has come to have a variety of forms. This one has evolved to have wings.	Frog berevolusi bentuknya sesuai lingkungan, dan dalam hal ini karena lingkungan di sekitarnya, ia berubah dan memiliki sayap.
ETC_20150317_000226	Green Winged Frog	Green Winged Frog
ETC_20150317_000227	Gray Winged Frog	Gray Winged Frog
ETC_20150317_000228	Liverwort	Liverwort
ETC_20150317_000229	Liverwort v2	Liverwort v2
ETC_20150317_000230	Leaf Bug	Leaf Bug
ETC_20150317_000231	Despite its appearance, these creatures are not hollow on the inside.	Leaf Bug's tidak memiliki celah hampa dalam tubuhnya.
ETC_20150317_000232	Catacombs Leaf Bug	Catacomb Leaf Bug
ETC_20150317_000233	King Liverwort	King Liverwort
ETC_20150317_000234	Unfortunate Liverwort	Unfortunate Liverwort
ETC_20150317_000235	Salamion	Salamion
ETC_20150317_000236	Salindy	Salindi
ETC_20150317_000237	Salun	Salun
ETC_20150317_000238	Gravegolem	Grave Golem
ETC_20150317_000239	Originally created with good intentions, the golem now lives possessed by evil energy.	Awalnya mahluk ini dibuat dengan niat yang baik,namun saat ini para golem digerakkan karena pengaruh kekuatan jahat.
ETC_20150317_000240	Drake	Drake
ETC_20150317_000241	A lesser demon summoned by its demonic superiors to invade towers.	Kaum demon tingkat lemah yang disummon oleh demon yang lebih kuat untuk menyerang tower.
ETC_20150317_000242	Green Drake	Green Drake
ETC_20150317_000243	These lesser demons come in countless types due to their populous numbers.	Kaum demon tingkat lemah yang tidak terhitung jumlahnya dan memiliki banyak jenis.
ETC_20150317_000244	Black Drake	Black Drake
ETC_20150317_000245	This species was once fairly rare; however, in recent times, their numbers have greatly increased.	Mereka awalnya adalah species langka, namun jumlahnya meningkat akhir-akhir ini.
ETC_20150317_000246	Big Cockatrice	Big Cockatries
ETC_20150317_000247	The Big Cockatrice is quite dangerous, as its glare and breath can petrify any opponent. Engaging this creature should not be taken lightly.	Merupakan Cockatries berukuran besar. Sangat berbahaya, terutama serangannya yang sangat mematikan.
ETC_20150317_000248	Green Cockat	Green Kokateu
ETC_20150317_000249	Red Cockat	Red Kokateu
ETC_20150317_000250	Sequoia	Sequoia
ETC_20150317_000251	Blue Sequoia	Blue Sequoia
ETC_20150317_000252	Corrupted	Corrupted
ETC_20150317_000253	Blue Corrupted	Blue Corrupted
ETC_20150317_000254	Bagworm	Bagworm
ETC_20150317_000255	The number of Bagworms is no longer increasing, yet its current population is enough not to worry about extinction.	Bagworm tidak bertambah lagi jumlahnya,tetapi melihat populasinya yang ada sekarang ini maka tidak perlu khawatir ia akan punah.
ETC_20150317_000256	Bagworm	Bagworm cheat
ETC_20150317_000257	Sequoia Flame	Sequoia Flame
ETC_20150317_000258	Its body vanishes if you stay away from it for a long time.	Jika meninggalkan tubuh aslinya dalam waktu yang lama, maka akan hancur secara alami.
ETC_20150317_000259	Old Hook	Bagworm Hook
ETC_20150317_000260	It used its hook on a large monster to come over from the demon realm, and has underwent a lot of change.	Monster yang mengalami banyak perubahan, setelah datang  menempel dengan hooknya pada monster besar dari dunia iblis.
ETC_20150317_000261	Stumpy Tree	Stumpy Tree
ETC_20150317_000262	Even though there are less logging activities, the monsters that originated from the stumps continue to show up. They appear to be formed out of the residues of Plant-type monsters.	Meskipun penebangan sudah berkurang, Monster ini tetap bermunculan. Dan dia terbentuk oleh karena sisa-sisa potongan pohon besar.
ETC_20150317_000263	Catacomb Gravegolem	Catacomb Grave Golem
ETC_20150317_000264	Root Mole	Root Mole
ETC_20150317_000265	Poiming	Poiming
ETC_20150317_000266	Root of the Tree Mole	Tree Root Mole
ETC_20150317_000267	Eye of Mirtis	Eye of Mirtis
ETC_20150317_000268	Eye of Great Mirtis	Eye of Great Mirtis
ETC_20150317_000269	Stone	Stone
ETC_20150317_000270	Vubbe Extermination Bomb	Vubbe Extermination Bomb
ETC_20150317_000271	Time Bomb (score dungeon only)	Time bomb (Hanya untuk di score dungeon)
ETC_20150317_000272	Time Bomb	Time bomb
ETC_20150317_000273	OBB stone	OBB stone
ETC_20150317_000274	Male Wizard	Male Wizard
ETC_20150317_000275	Female Wizard	Female Wizard
ETC_20150317_000276	Damaged Seal	Damaged seal
ETC_20150317_000277	Symbol of Sin	Symbol of Sin
ETC_20150317_000278	(Temporary) Prison Control Device	(Temporary) Prison Control Device
ETC_20150317_000279	Collapsed Guard	Collapsed Guard
ETC_20150317_000280	Mercenary	Mercenary
ETC_20150317_000281	Ghost Soldier	Ghost Soldier
ETC_20150317_000282	Deserter	Deserter Mercenary
ETC_20150317_000283	Lunatic Soldier	Lunatic Soldier
ETC_20150317_000284	Tied Combatant	Tied Combatants
ETC_20150317_000285	Mercenary Officer	Officials of the Mercenary
ETC_20150317_000286	Condottiere	Condottiere
ETC_20150317_000287	Shield Mercenary	Shield Mercenary
ETC_20150317_000288	Ghost Armor	Ghost Armor
ETC_20150317_000289	Large Ghost Armor	Large Ghost Armor
ETC_20150317_000290	Follower Ghost	Follower Ghost
ETC_20150317_000291	Boy Ghost	Boy Ghost
ETC_20150317_000292	Madam Ghost	Madam Ghost
ETC_20150317_000293	Ghost Uncle	Uncle Ghost
ETC_20150317_000294	Follower Ghost Leader	Follower Ghost Leader
ETC_20150317_000295	Follower Ghost (Alter Ego)	Follower Ghost (Alter Ego)
ETC_20150317_000296	Three-Eyed Horn	Three Eyed Horn
ETC_20150317_000297	Three-Eyed Wing	Three Eyed Wing
ETC_20150317_000298	Follower	Follower
ETC_20150317_000299	Heavy Infantry Zombie	Heavy Infantry Zombie
ETC_20150317_000300	Magic Book	Magic Book
ETC_20150317_000301	Unripe Pumpkin	Unripe Pumpkin
ETC_20150317_000302	Well Die Onion	Well Die onion
ETC_20150317_000303	Large HP Onion	Large HP Onion
ETC_20150317_000304	Amber Target	Amber Target
ETC_20150317_000305	Stake Stockades	Stake Stockades
ETC_20150317_000306	Defense Guardian	Defense Guardian
ETC_20150317_000307	Babauzi	Babauzi
ETC_20150317_000308	Nachi Zombie	Nasa Zombie
ETC_20150317_000309	Zombie Berserker	Zombie berserk
ETC_20150317_000310	Candle Zombie	Candle Zombie
ETC_20150317_000311	Zombie Shooter	Zombie Archer
ETC_20150317_000312	Wheelchair Zombie	Wheelchair Zombie
ETC_20150317_000313	High Vubbe Archer	High Vubbe Archer
ETC_20150317_000314	Desmodus	Desmodus
ETC_20150317_000315	A popular theory is that you have to be a demon to use this messenger.	Menurut cerita, dahulu kala para Demon menggunakannya sebagai pengirim pesan.
ETC_20150317_000316	Treasure Vubbe	Treasure Vubbe
ETC_20150317_000317	Vubbe Thief	Vubbe Thief
ETC_20150317_000318	The most commonly encountered Vubbe.	Vubbe yang sering terlihat oleh para manusia.
ETC_20150317_000319	Red Vubbe Robber	Red Vubbe Robber
ETC_20150317_000320	Over time these Vubbes have become diverse and distinguishable.	Selama bertahun-tahun dalam linkungan sosial Vubbes telah berubah secara cepat dan sangat berbeda, dan menjadi rumit.
ETC_20150317_000321	Blue Vubbe Thief	Blue Vubbe Thief
ETC_20150317_000322	Vubbe Miner	Vubbe Miner
ETC_20150317_000323	It is hard to determine whether their mining roles are permanent since little is known about the Vubbes' social system.	Nama yang sering diberikan mereka karena sering terlihat bertambang, tapi karena kehidupan Vubbe tidak diketahui dengan jelas, maka kita tidak tahu apa tugas utama mereka.
ETC_20150317_000324	Red Vubbe Miner	Red Vubbe Miner
ETC_20150317_000325	Blue Vubbe Miner	Blue Vubbe Miner
ETC_20150317_000326	Large Vubbe Miner	Large Vubbe Miner
ETC_20150317_000327	Vubbe Archer	Vubbe Archer
ETC_20150317_000328	Vubbe Archers specialize in using ranged weapons. Thus some people claim the Vubbes have specific roles.	Vubbe Archers adalah ahli menggunakan senjata jarak jauh. Inilah yang membuat beberapa orang berpikir vubbe memiliki tugas masing-masing.
ETC_20150317_000329	Red Vubbe archer	Red Vubbe archer
ETC_20150317_000330	It is possible to collect and use the bows and arrows that the Vubbes made.	Dengan mengumpulkan dan menggunakan busur dan panah yang dibuat Vubbes, mungkin akan ada kesempatan untuk menggunakannya nanti.
ETC_20150317_000331	Fine Observation	Big Eye
ETC_20150317_000332	Eye	Eyeball
ETC_20150317_000333	Prison Guard	Prison Guard
ETC_20150317_000334	Paladin Follower A1	Paladin Follower A1
ETC_20150317_000335	Paladin Follower A2	Paladin Follower A2
ETC_20150317_000336	Paladin Follower A3	Paladin Follower A3
ETC_20150317_000337	Explosion Mine	Explosion Mine
ETC_20150317_000338	Toxic Mine	Toxic Mine
ETC_20150317_000339	Antipersonnel Mines	Antipersonnel Mine
