QUEST_LV_0300_20150323_000011	It was a mistake for us to try to handle this by ourselves.{nl}From now on, we will tell the villagers the whole truth and include them in a {nl}deliberate discussion on how to handle the matter.	Ini adalah sebuah kesalahan bagi kami karena kami mencoba menangani hal ini sendiri.{nl} Mulai sekarang, kami akan memberitahu warga desa seluruh kebenaran dan melibatkan mereka dalam diskusi mengenai bagaimana cara menangani masalah ini.
QUEST_LV_0300_20150717_000012	Check the Detector's Functionality (1)	Periksa Fungsi Detector (1)
QUEST_LV_0300_20150717_000013	Demons, Goddesses, and the Petrified City (1)	Demon, Goddess, dan Petrified City (1)
QUEST_LV_0300_20150717_000014	Check the Detector's Functionality (2)	Periksa Fungsi Detector (2)
QUEST_LV_0300_20150717_000015	Demons, Goddesses, and the Petrified City (2)	Demon, Goddess, dan Petrified City (2)
QUEST_LV_0300_20150717_000016	Check the Detector's Functionality (3) 	Periksa Fungsi Detector (3)
QUEST_LV_0300_20150717_000017	Check the Detector's Functionality (4)	Periksa Fungsi Detector (4)
QUEST_LV_0300_20150717_000018	About the Guidance of Souls	Tentang Pedoman Souls
QUEST_LV_0300_20150717_000019	Repair the Petrification Detector	Memperbaiki Petrification Detector
QUEST_LV_0300_20150717_000020	Repairing/MAKING/3/TRACK_AFTER/None	Memperbaiki/MAKING/3/TRACK_AFTER/None
QUEST_LV_0300_20150717_000021	Check the Detector's Functionality (5)	Periksa Fungsi Detector (5)
QUEST_LV_0300_20150717_000022	Repairing/MAKING/3/TRACK_BEFORE	Memperbaiki/MAKING/3/TRACK_BEFORE
QUEST_LV_0300_20150717_000023	Notice/!/One of the parts is not fastened very well{nl}You'll need something like a string to tie it in place!#5	Notice/!/Salah satu bagian tidak terikat dengan baik{nl} Kamu membutuhkan sesuatu seperti string untuk mengikatnya!#5
QUEST_LV_0300_20150717_000024	Notice/!/You need to find a string.#5	Notice/!/Kamu perlu mencari string#5
QUEST_LV_0300_20150717_000025	For the Guidance of Souls	Untuk Pedoman Souls
QUEST_LV_0300_20150717_000026	Now you can relax	Sekarang Kamu bisa tenang
QUEST_LV_0300_20150717_000027	Examining the Device/LOOK/2/TRACK_BEFORE/None	Memeriksa Device/LOOK/2/TRACK_BEFORE/None
QUEST_LV_0300_20150717_000028	Notice/!/When you touch the device, it feels as if your soul is being sucked out!{nl}You begin to feel weaker and weaker!	Notice/!/Ketika Kamu menyentuh device, rasanya seolah-olah soul Kamu tersedot keluar!{nl} Kamu mulai merasa lemah dan lebih lemah!
QUEST_LV_0300_20150717_000029	Notice/!/Now you feel reenergized.#5	Notice/Sekarang Kamu merasa kembali berenergi#5
QUEST_LV_0300_20150717_000030	His Only Desire (1)	Hanya Keinginannya (1)
QUEST_LV_0300_20150717_000031	About The Reason Behind His Deathwish	mengenai alasan dibalik wasiatnnya
QUEST_LV_0300_20150717_000032	His Only Desire (3)	Hanya Keinginannya (3)
QUEST_LV_0300_20150717_000033	His Only Desire (2)	Hanya Keinginannya (2)
QUEST_LV_0300_20150717_000034	Go to the Cleric Master	Pergi ke Cleric Master
QUEST_LV_0300_20150717_000035	Now You Are Unable to Work Together	Sekarang Kamu tidak bisa bekerja bersama
QUEST_LV_0300_20150717_000036	Destroy the Terminal (1)	Hancurkan Terminal (1)
QUEST_LV_0300_20150717_000037	About the Mainframe and the Terminal	Mengenai Mainframe dan Terminal
QUEST_LV_0300_20150717_000038	Avoid the monsters' attacks and destroy the terminal!#5	Hindari serangan monster dan hancurkan terminal!#5
QUEST_LV_0300_20150717_000039	Destroy the Terminal (2)	Hancurkan Terminal (2)
QUEST_LV_0300_20150717_000040	Igniting explosive powder/FIRE/2/TRACK_BEFORE/None	Memicu bubuk peledakan/FIRE/2/TRACK_BEFORE/None
QUEST_LV_0300_20150717_000041	Notice/The terminal was destroyed in the explosion!#5	Notice/Terminal telah hancur dalam ledakan!#5
QUEST_LV_0300_20150717_000042	Destroy the Terminal (3)	Hancurkan Terminal (3)
QUEST_LV_0300_20150717_000043	And, Eternal Repose (1)	Dan Peristirahatan Abadi (1)
QUEST_LV_0300_20150717_000044	If You Have Any Final Words	Apakah kamu memiliki kata-kata terakhir
QUEST_LV_0300_20150717_000045	And, Eternal Repose (2)	Dan Peristirahatan Abadi (2)
QUEST_LV_0300_20150717_000046	Placing the Orb/MAKING/3/TRACK_BEFORE/None	Meletakkan Orb/MAKING/3/TRACK_BEFORE/None
QUEST_LV_0300_20150717_000047	And, Eternal Repose (3)	Dan Peristirahatan Abadi (3)
QUEST_LV_0300_20150717_000048	Greetings	Menyapa
QUEST_LV_0300_20150717_000049	Notice/It looks like Svitrigaila's wish was granted#5	Notice/Sepertinya keinginan Svitrigaila terkabul#5
QUEST_LV_0300_20150717_000050	Inspect the Detector	Periksa Detector
QUEST_LV_0300_20150717_000051	Talk to Kupole Meile	Bicara Kepada Kupole Meile
QUEST_LV_0300_20150717_000052	Talk to the Kupole whom you saved from the Petrifying Frost.	Bicara kepada Kupole, yang Kamu selamatkan dari Stone Frost.
QUEST_LV_0300_20150717_000053	Examine the Petrification Detectors	Memeriksa Petrification Detectors
QUEST_LV_0300_20150717_000054	Check the detectors in areas you haven't been to yet to help Kupole Meile guide the souls safely from the Petrifying Frost.	Periksa detektor di sekitar, Kamu belum pernah membantu Kupole Meile memandu para soul dari  Stone Frost.
QUEST_LV_0300_20150717_000055	Return to Kupole Meile	Kembali ke Kupole Meile
QUEST_LV_0300_20150717_000056	You checked all 4 detectors except the one at the entrance. Now return to Kupole Meile.	Kamu telah memeriksa ke 4 detektor kecuali satu di entrance. Sekarang kembali ke Kupole Meile.
QUEST_LV_0300_20150717_000057	You have something to say about reactivating the malfunctioning detector. Talk to Kupole Meile again.	Kamu memiliki sesuatu untuk mengaktifkan detektor rusak. Bicara kembali dengan Kupole Meile.
QUEST_LV_0300_20150717_000058	Meet with Royal Army Guard Retia	Temui Kingdom Army Guard Retia
QUEST_LV_0300_20150717_000059	Kupole said that the Royal Army installed the petrification detectors. Meet Royal Army Guard Retia at Verkti Square.	Kupole mengatakan bahwa Kingdom Army memasang petrification detectors. Temui Kingdom Army Guard Retia di Verkti Square.
QUEST_LV_0300_20150717_000060	Talk some more with Royal Army Guard Retia about the malfunctioning detector at the Coastal Fortress.	Bicara lagi dengan Kingdom Army Guard Retia mengenai detektor yang rusak di Coastal Fortress.
QUEST_LV_0300_20150717_000061	Find a part for the petrification detector	Cari komponen dari petrification detector
QUEST_LV_0300_20150717_000062	Listen to Royal Army Guard Retia and look for the soldiers that were dispatched to the Coastal Fortress. If something has happened to them, you'll have to retrieve the part for the detector from their corpses. Also, try hunting the monsters in the area.	Dengarkan Kingdom Army Guard Retia dan cari para tentara yang dikirim ke Coastal Fortress. Jika sesuatu terjadi pada mereka, Kamu harus mengambil komponen detektor dari mayat mereka. Dan juga coba buru para monster di area itu.
QUEST_LV_0300_20150717_000063	Meet with Kupole Meile	Temui Kupole Meile
QUEST_LV_0300_20150717_000064	Unfortunately, the Royal Army soldiers did not survive, but you were able to collect all the necessary parts for the detector. Now, go tell Kupole what has happened, and then go repair the petrification detector.	Sayangnya, para prajurit Kingdom Army tidak selamat, namun Kamu dapat mengumpulkan semua komponen yang diperlukan untuk detektor. Sekarang, pergi beritahu Kupole apa yang telah terjadi disini, kemudian pergi perbaiki petrification detector.
QUEST_LV_0300_20150717_000065	Before you go to repair the petrification detector, talk to Kupole Meile about the situation at hand.	Sebelum Kamu pergi untuk memperbaiki petrification detector, bicara dengan Kupole Meile tentang situasi yang terjadi.
QUEST_LV_0300_20150717_000066	Repair the Petrification Detector	Memperbaiki Petrification Detector
QUEST_LV_0300_20150717_000067	Repair the first petrification detector that wasn't working.	Memperbaiki First Petrification Detector yang tidak bekerja.
QUEST_LV_0300_20150717_000068	You have defeated all of the monsters that began to attack when you tried to repair the petrification detector. Now you can go back to repairing the petrification detector in peace.	Kamu telah mengalahkan semua monster yang menyerang Kamu ketika mencoba untuk memperbaiki petrification detector. Sekarang Kamu bisa kembali memperbaiki petrification detector dengan tenang.
QUEST_LV_0300_20150717_000069	Repair the Third Petrification Detector	Memperbaiki Third Petrification Detector
QUEST_LV_0300_20150717_000070	Now go repair the third petrification detector.	Sekarang pergi perbaiki Third Petrification Detector.
QUEST_LV_0300_20150717_000071	Find Fastening String	Cari Fastening String
QUEST_LV_0300_20150717_000072	You'll need some string to attach and secure the part to the detector. Try hunting some from monsters.	Kamu akan memerlukan beberapa string untuk mengikat dan mengamankan komponen ke detektor. Coba buru beberapa string dari para monster.
QUEST_LV_0300_20150717_000073	You have collected enough string to fasten the part. Now repair the third petrification detector.	Kamu telah mengumpulkan cukup string untuk mengikat komponen. Sekarang perbaiki third petrification detector.
QUEST_LV_0300_20150717_000074	Hunt monsters and collect %s	Buru Monster dan kumpulkan %s
QUEST_LV_0300_20150717_000075	Hunt monsters and collect string	Buru Monster dan kumpulkan string
QUEST_LV_0300_20150717_000076	Go let Kupole Meile know that you have repaired all of the petrification detectors.	Pergi beritahu Kupole Miele bahwa Kamu telah memperbaiki semua petrification detectors.
QUEST_LV_0300_20150717_000077	Examine the Mysterious Device	Memeriksa Device Misterius
QUEST_LV_0300_20150717_000078	As you approach the unknown device, you feel strangely drawn to it and can't help but inch closer. What could this device be? Maybe you'd find out if you try touching it?	Saat Kamu mendekati device yang tidak dikenal, Kamu merasa tertarik dan mencoba untuk mendekatinya. Device apakah ini? Mungkin Kamu akan mengetahuinya bila Kamu menyentuhnya?
QUEST_LV_0300_20150717_000079	Find Svitrigaila	Cari Svitrigaila
QUEST_LV_0300_20150717_000080	You begin to feel weaker and weaker, as if your soul is being drained from your body. Find someone who can help you out of this situation.	Kamu mulai merasa lemah dan semakin lemah, seolah-olah soul Kamu terkuras dari tubuh Anda. Cari seseorang yang dapat membantu Kamu keluar dari situasi ini.
QUEST_LV_0300_20150717_000081	His Only Desire	Hanya Keinginannya
QUEST_LV_0300_20150717_000082	Talk with Svitrigaila	Bicara dengan Svitrigaila
QUEST_LV_0300_20150717_000083	It looks like you're going to have to listen to Svitrigaila's story.	Sepertinya Kamu harus mendengarkan cerita Svitrigaila.
QUEST_LV_0300_20150717_000084	Gather Poisonous Weeds	Kumpulkan Poisonous Weeds
QUEST_LV_0300_20150717_000085	Svitrigaila tells you that, as a Revelator, it wouldn't be bad for you to help him commit suicide, and he asks you to gather some poisonous herbs for him.	Svitrigaila memberitahu Kamu bahwa sebagai Savior, tidak akan buruk jika Kamu membantunya bunuh diri, dan dia meminta Kamu untuk mengumpulkan beberapa tumbuhan beracun untuknya.
QUEST_LV_0300_20150717_000086	Give Svitrigaila the Poisonous Herbs	Berikan Svitrigaila tumbuhan beracun
QUEST_LV_0300_20150717_000087	You have gathered all of the poisonous herbs that Svitrigaila asked you to get. Now return to Svitrigaila and give him the poisonous herbs you've collected.	Kamu telah mengumpulkan semua tumbuh-tumbuhan beracun yang Svitrigaila minta kepada Anda. Sekarang kembali ke Svitrigaila dan berikan tumbuhan beracun yang telah Kamu kumpulkan.
QUEST_LV_0300_20150717_000088	Talk to the Cleric Master to get the holy water that Svitrigaila needs.	Bicara dengan Cleric Master untuk mendapatkan holy water yang diperlukan Svitrigaila.
QUEST_LV_0300_20150717_000089	Return to Svitrigaila	Kembali ke Svitrigaila
QUEST_LV_0300_20150717_000090	The Cleric Master stubbornly refused your request. That's unfortunate. Well anyhow, go tell Svitrigaila what happened.	Cleric Master terus menolak permintaan Anda. Itu sangat disayangkan. Hmm, pergi beritahu Svitrigaila mengenai apa yang terjadi.
QUEST_LV_0300_20150717_000091	You gave Svitrigaila the poisonous herbs, and it appears that he ate them, but you don't see any change in him. Try speaking to him again.	Kamu memberi Svitrigaila tumbuhan beracun, dan tampaknya ia memakannya, tetapi Kamu tidak melihat perubahan pada dirinya. Cobalah bicara dengannya lagi.
QUEST_LV_0300_20150717_000092	Seeing as there was no effect on Svitrigaila when he ate the poisonous herbs, it must be that he needs to mix them with holy water first, and then eat them to get the desired result. Find the Cleric Master and get the holy water from him.	Karena melihat Svitrigaila tidak mengalami perubahan ketika ia memakan tumbuh-tumbuhan beracun, itu pasti mengapa ia harus mencampurnya dengan holy water terlebih dahulu, dan kemudian memakannya untuk mendapatkan hasil yang diinginkan. Temui Cleric Master dan dapatkan holy water darinya.
QUEST_LV_0300_20150717_000093	Destroy the Terminal	Hancurkan Terminal
QUEST_LV_0300_20150717_000094	Talk with Svitrigaila some more.	Berbicara dengan Svitrigaila lagi.
QUEST_LV_0300_20150717_000095	Destroy the Soul Compactor Terminal	Hancurkan Soul Compactor Terminal
QUEST_LV_0300_20150717_000096	In order to help Svitrigaila, you'll have to destroy the Soul Compaction Device. You'll need to gather some tools to help you destroy the Soul Compaction Device terminal, and then its the mainframe, beforehand. First things first, destroy the first terminal.	Untuk membantu Svitrigaila, Kamu harus menghancurkan Soul Compaction Device. Kamu harus mengumpulkan beberapa alat untuk menghancurkan Soul Compaction Device terminal, dan kemudian mainframenya. Hal pertama yang harus dilakukan, hancurkan first terminal.
QUEST_LV_0300_20150717_000097	Inform Svitrigaila	Memberitahu Svitrigaila
QUEST_LV_0300_20150717_000098	You have destroyed the terminal. And you successfully retrieved the Terminal Core. Give the core to Svitrigaila.	Kamu telah menghancurkan terminal. Dan Kamu berhasil mengambil core terminal. Berikan core kepada Svitrigaila.
QUEST_LV_0300_20150717_000099	Destroy the Terminal and retrieve its core	Hancurkan Terminal dan Ambil Core-nya
QUEST_LV_0300_20150717_000100	Ask Svitrigaila how to destroy the terminal in the next area.	Tanyakan Svitrigaila bagaimana menghancurkan terminal di area berikutnya.
QUEST_LV_0300_20150717_000101	Scrape off and collect Petrification Particles	Kikis dan Kumpulkan Petrification Particles
QUEST_LV_0300_20150717_000102	According to Svitrigaila, you need to amplify the power of the explosive powder in order to destroy the next terminal, and for that, you'll need to scrape off and collect particles from petrified objects in this area.	Menurut Svitrigaila, Kamu perlu untuk memperkuat daya dari bubuk peledak untuk menghancurkan terminal berikutnya, dan untuk itu, Kamu harus mengikis dan mengumpulkan partikel dari benda petrified di area ini.
QUEST_LV_0300_20150717_000103	Blow up the Terminal	Meledakkan Terminal
QUEST_LV_0300_20150717_000104	Use the explosive powder Svitrigaila gave you and the petrification particles you collected to blow up the second terminal.	Gunakan bubuk peledak yang Svitrigaila berikan dan petrification particles yang Kamu kumpulkan untuk meledakkan second terminal.
QUEST_LV_0300_20150717_000105	Ask Svitrigaila what you need to do to destroy the next terminal.	Tanyakan Svitrigaila apa yang harus Kamu lakukan untuk menghancurkan terminal berikutnya.
QUEST_LV_0300_20150717_000106	Destroy the Terminal	Hancurkan Terminal
QUEST_LV_0300_20150717_000107	Svitrigaila says that the third terminal will get knocked out if anything comes near it. Retrieve the core from the petrified monsters nearby and throw it at the terminal to destroy it.	Svitrigaila mengatakan bahwa third terminal akan menghancurkan apapun yang datang mendekatinya. Ambil core dari petrified monster terdekat dan lemparkan ke terminal itu untuk menghancurkannya.
QUEST_LV_0300_20150717_000108	And Eternal Repose	Dan Peristirahatan Abadi
QUEST_LV_0300_20150717_000109	Now that you've gotten rid of all the terminals, return to Svitrigaila.	Kamu telah berhasil menyingkirkan semua terminal, kembali ke Svitrigaila.
QUEST_LV_0300_20150717_000110	Find materials to craft the Magic Orb	Cari Material untuk membuat Magic Orb
QUEST_LV_0300_20150717_000111	Svitrigaila gave you a manual to create a magic orb that can free the trapped souls from the Soul Compactor. Gather the necessary crafting materials that Svitrigaila  was unable to get from monsters and then use the manual to craft Svitrigaila's Orb.	Svitrigaila memberi Kamu manual untuk membuat magic orb yang bisa membebaskan para soul yang terperangkap di Soul Compactor. Kumpulkan material yang Svitrigaila tidak bisa dapatkan dari monster dan kemudian gunakan manual untuk membuat Svitrigaila's Magic Orb.
QUEST_LV_0300_20150717_000112	Destroy the Soul Compactor	Pergi ke Hancurkan Soul Compactor
QUEST_LV_0300_20150717_000113	You have crafted Svitrigaila's Orb. Now take the orb to the Soul Compactor.	Kamu telah membuat Svitrigaila's Magic Orb. Sekarang bawa orb ke Soul Compactor.
QUEST_LV_0300_20150717_000114	Destroy the Soul Compactor	Hancurkan Soul Compactor
QUEST_LV_0300_20150717_000115	Destroy the Soul Compactor with Svitrigaila's Orb.	Hancurkan Soul Compactor dengan Svitrigaila's orb.
QUEST_LV_0300_20150717_000116	Once you placed Svitrigaila's Orb, monsters started turning wild and rushing towards you! {nl}Fight off the monsters!	Setelah Kamu menempatkan Svitrigaila's orb, para monster mulai menjadi liar dan bergegas ke arah Anda! Lawan para monster!
QUEST_LV_0300_20150717_000117	The Soul Compactor has been destroyed. Now return to Svitrigaila.	Soul Compactor telah dihancurkan. Sekarang kembali ke Svitrigaila.
QUEST_LV_0300_20150717_000118	Say your final farewell to Svitrigaila	Berikan kata-kata Perpisahan kepada Svitrigaila
QUEST_LV_0300_20150717_000119	It looks like it's time to grant Svitrigaila's wish.	Tampaknya sudah waktunya untuk mengabulkan keinginan Svitrigaila
QUEST_LV_0300_20150729_000120	If you help me die, I'll release you from that curse.	Jika Kamu membantu saya untuk mati, saya akan membebaskan Kamu dari kutukan itu.
QUEST_LV_0300_20150729_000121	Who cares what happens to this body that I can't move, or even escape from.{nl}I just want to rest a little.	Siapa yang peduli akan apa yang terjadi pada tubuh ini, saya tidak bisa bergerak atau bahkan melarikan diri.{nl} Aku hanya ingin beristirahat sebentar.
QUEST_LV_0300_20150729_000122	You just need to gather the poisonous weeds from the area above us.	Kamu hanya perlu mengumpulkan poisonous weeds dari area di atas kita.
QUEST_LV_0300_20150729_000123	That area's known for its Bluebane...	Area itu terkenal dengan Bluebane..
QUEST_LV_0300_20150729_000124	Thank you. Let me try eating these one by one...	Terima kasih. Biarkan aku mencoba memakannya satu per satu..
QUEST_LV_0300_20150729_000125	Just as I feared... I'm still here.{nl}I heard the Cleric Master has holy water that, when mixed with Bluebane, {nl}can easily kill any demon.	Seperti yang aku takutkan.. aku masih ada di sini.{nl} Saya dengar Cleric Master memiliki holy water, bila dicampur dengan Bluebane, dapat dengan mudah membunuh demon apapun.
QUEST_LV_0300_20150729_000126	Cleric Master!{nl}Go to him and get some holy water.	Cleric Master!{nl} Pergilah ke padanya dan dapatkan beberapa holy water.
QUEST_LV_0300_20150729_000127	Have a safe journey to Klaipeda.	Semoga perjalananmu aman sampai ke Klaipeda.
QUEST_LV_0300_20150729_000128	...?{nl}The soulkeeper of Dingofasil District?{nl}Isn't he a demon?	..?{nl} Soulkeeper dari Dingofasil District?{nl} Bukankah ia demon?
QUEST_LV_0300_20150729_000129	Are you helping a demon?{nl}I won't pry into your personal affairs, but as a master serving the goddess, {nl}I cannot get involved in this. Please leave this place.	Kamu membantu demon?{nl} Saya tidak ingin mencampuri urusan pribadi Anda, namun sebagai Master yang melayani Goddess, saya tidak bisa terlibat dalam hal ini. Silakan tinggalkan tempat ini.
QUEST_LV_0300_20150729_000130	I will never involve myself in a demon's work.	Saya tidak akan pernah melibatkan diri dengan demon.
QUEST_LV_0300_20150729_000131	I see... I should have expected that...{nl}I was a fool to hope otherwise.	Aku mengerti.. Saya sudah menduganya.. {nl} Aku bodoh untuk berharap sebaliknya.
QUEST_LV_0300_20150729_000132	If it comes down this, I guess I'll have to try that method now.{nl}Destroying the Soul Compactor that's here... The beings that sent me here told me.{nl}The Soul Compactor and I are one and the same. Why didn't I remember this until now?	Bila begitu, saya kira saya harus mencoba metode itu sekarang.{nl} Hancurkan Soul Compactor yang ada di sini..{nl} Makhluk yang mengirim saya ke sini mengatakannya kepadaku.{nl} Soul Compactor dan saya adalah satu kesatuan. Mengapa aku tidak mengingat hal ini sampai sekarang?
QUEST_LV_0300_20150729_000133	Somewhere in this area is a Soul Compactor that absorbs human souls.{nl}It condenses their energy and uses it.{nl}This is a really suitable location for the Soul Compactor because, {nl}even after the Petrifying Frost blew through, it's still bustling with the activity of the {nl}Knights of Kaliss, grave robbers, and the soldiers of the Royal Army.	Di suatu tempat di area ini terdapat Soul Compactor yang menyerap jiwa manusia.{nl} Itu mengkonversi energi mereka dan menggunakannya.{nl} Lokasi ini sangat cocok untuk Soul Compactor bahkan setelah Stone Frost datang melewatinya, dan masih ramai dengan aktivitas Kaliss Knights, grave robbers, dan Kingdom Army soldiers.
QUEST_LV_0300_20150729_000134	{nl}{nl}If I think about it, the beings that sent me here must have linked my life with the Soul Compactor so that I could collect souls for them forever. So if the Soul Compactor is destroyed, wouldn't I die with it?	{nl}{nl} Jika saya memikirkannya, makhluk yang mengirim saya ke sini pasti menghubungkan hidupku dengan Soul Compactor sehingga saya bisa mengumpulkan soul dari itu selamanya. Jadi jika Soul Compactor hancur, Akankah aku mati bersamanya?
QUEST_LV_0300_20150729_000135	The Soul Compactor has 3 terminals from which it absorbs souls.{nl}That bad feeling you had earlier was also a terminal trying to absorb your soul.{nl}For now, try to wipe out those terminals.	Soul Compactor memiliki 3 terminal yang menyerap soul.{nl} Hal buruk yang sebelumnya Kamu rasakan terjadi karena terminal mencoba untuk menyerap soul Anda.{nl} Untuk saat ini, cobalah untuk melenyapkan seluruh terminal itu.
QUEST_LV_0300_20150729_000136	{nl}If you succeed in destroying a terminal, you should be able to retrieve its core.{nl}You need to collect those cores to craft an orb that will help you destroy the Soul Compactor.	{nl} Jika Kamu berhasil menghancurkan terminal, Kamu harus mengambil core-nya.{nl} Kamu perlu mengumpulkan core itu untuk membuat sebuah orb yang bisa membantumu menghancurkan Soul Compactor.
QUEST_LV_0300_20150729_000137	Good job. This core will be used to make an orb that will overload the mainframe of the Soul Compactor.{nl}Now I can feel my death drawing near.	Kerja bagus. Core ini akan digunakan untuk membuat orb yang akan membebani mainframe dari Soul Compactor.{nl} Sekarang saya bisa merasakan kematian saya semakin dekat.
QUEST_LV_0300_20150729_000138	Try blowing up the second terminal.{nl}Here, I'll give you some explosives, but you'll need to scrape off some particles from petrified{nl}objects in this area to amplify the power of the explosives.{nl}Since the Petrifying Frost blows through here often, there are plenty of petrified objects {nl}everywhere.	Coba ledakkan terminal kedua.{nl} Ini, saya berikan beberapa bahan peledak, tetapi Kamu harus mengikis beberapa partikel dari objek petrified di daerah ini untuk memperkuat daya dari bahan peledak.{nl} Sejak Stone Frost melalui sering tempat ini, ada banyak objek petrified di mana-mana.
QUEST_LV_0300_20150729_000139	Again, you'll need to retrieve the core from this terminal too.	Sekali lagi, Kamu harus mengambil core dari terminal ini juga.
QUEST_LV_0300_20150729_000140	Now there's only one terminal left.. I feel myself getting weaker...{nl}The last terminal is probably short-circuiting.{nl}Try getting cores from petrified monsters in the area and throwing them at the terminal.{nl}That should be enough to make it collapse.	Sekarang hanya tinggal satu terminal yang tersisa.. Aku merasa diriku semakin lemah.. {nl} Terminal terakhir mungkin memiliki arus pendek.{nl} Cobalah mendapatkan core dari petrified monsters di area itu dan lemparkan ke terminal.{nl} Itu seharusnya cukup untuk membuatnya runtuh.
QUEST_LV_0300_20150729_000141	And of course, bring back the core from the last terminal.{nl}Condensed souls are concentrated within those cores... {nl}We just need to use them to craft an orb that will overload the Soul Compactor.	Dan tentu saja, bawa kembali core dari terminal terakhir.{nl} Soul akan terkonsentrasi ke dalam core itu.. Kita hanya perlu menggunakannya untuk membuat sebuah orb yang akan membebani Soul Compactor.
QUEST_LV_0300_20150729_000142	Now you've collected them all. Here, I'll give you the manual.{nl}Use this to craft the orb to overload the Soul Compactor.{nl}	Sekarang Kamu telah mengumpulkan semuanya. Ini, saya akan memberikanmu manual.{nl} Gunakan ini untuk membuat orb itu membebani Jiwa Compactor.{nl} 
QUEST_LV_0300_20150729_000143	I just want to rest...	Aku hanya ingin beristirahat saja..
QUEST_LV_0300_20150729_000144	Is this the last time? Really.	Apakah sekarang yang terakhir. Sungguh.
QUEST_LV_0300_20150729_000145	Let's see if we have all the detonators.	Coba kulihat apakah semua detonator telah kau dapatkan.
QUEST_LV_0300_20150729_000146	You've come... but it's already time for me to go.	Kau telah datang rupanya.. Sekarang selamat tinggal.
QUEST_LV_0300_20150729_000147	I feel drained.	Energi melemah. Senang rasanya.
QUEST_LV_0300_20150729_000148	Yes. That's it. Give it to me.	Oke. Itu dia. Cepat berikan.
QUEST_LV_0300_20150729_000149	Notice/!/When you touch the device, it feels like your soul is being drained!{nl}You must find someone who can fix this situation!	Notice/!/Setelah menyentuh perangkat, rasanya roh ini terbang lepas keluar!{nl} Harus mencari seseorang yang dapat menyelesaikan keadaan ini!
QUEST_LV_0300_20150729_000150	I'll cooperate	Aku akan membantu
QUEST_LV_0300_20150729_000151	Relationship between the Spirit Integration Device and Svitrigaila	Hubungan antara Soul Compactor dan Svitrigaila
QUEST_LV_0300_20150729_000152	Perhaps your soul is draining, you are gradually losing energy and stamina!! Hurry and search for anyone who fix this situation!!	Mungkin soul Kamu terkuras, Secara bertahap Kamu kehilangan energi dan stamina!! Bergegaslah dan cari siapapun yang bisa memulihkan Anda!!
QUEST_LV_0300_20150729_000153	Obtain %s by destroying the Terminal	Dapatkan %s dengan menghancurkan terminal
QUEST_LV_0300_20150729_000154	Bring the Terminal Core	Bawa Core Terminal
