SKILL_20150317_000029	[Big Griba] Physical, Strike, Lightning Property,Spread poison 1 time	[빅그리바] 물리, 타격, 뇌속성, 1회 독무 내뿜기	[Big Griba] Physical, Strike, Elemen Lightning, Spread poison 1 kali
SKILL_20150317_000030	[Big Griba] Physical, Strike, Lightning Property,Ground Smash 1 time	[빅그리바] 물리, 타격, 뇌속성, 1회 양손으로 바닥 치기	[Big Griba] Physical, Strike, Elemen Lightning, Ground Smash 1 kali
SKILL_20150317_000031	[Haming] Physical, Strike, Lightning Property, Head Strike	[하밍] 물리, 타격, 뇌속성, 1타 전방 머리 박치기	[Haming] Physical, Strike, Elemen Lightning, Head Strike
SKILL_20150317_000032	[Haming] Physical, Strike, Lightning Property, Counter Skill	[하밍] 물리, 타격, 뇌속성, 1타 전방 카운터 스킬	[Haming] Physical, Strike, Elemen Lightning, Counter Skill
SKILL_20150317_000033	[Haming] Physical, Strike, Lightning Property, Jump and rotating attack	[하밍] 물리, 타격, 뇌속성, 1타 점프하면서 돌려치기 공격	[Haming] Physical, Strike, Elemen Lightning, Jump dan rotating attack
SKILL_20150317_000034	[Truffle] Physical, Strike, Lightning Property, Body Slam	[트리펠리] 물리, 떄리기, 뇌속성, 대기해서 짧게 몸통 박치기	[Truffle] Physical, Strike, Elemen Lightning, Body Slam
SKILL_20150317_000035	[Truffle] Physical, Strike, Lightning Property, Smash	[트리펠리] 물리, 떄리기, 뇌속성, 위에서 아래로 내려치기	[Truffle] Physical, Strike, Elemen Lightning, Smash
SKILL_20150317_000036	[Truffle] Physical, Strike, Lightning Property, Body Slam	[트리펠리] 물리, 떄리기, 뇌속성, 대기해서 몸통 박치기	[Truffle] Physical, Strike, Elemen Lightning, Body Slam
SKILL_20150317_000037	[Slime_Dark] Physical, Strike, Dark Property, Headbutt	[다크슬라임] 물리, 타격, 암속성, 1회 박치기 공격	[Slime_Dark] Physical, Strike, Elemen Dark, Headbutt
SKILL_20150317_000038	[Slime_Dark] Physical, Strike, Dark Property, Attack 1 time	[다크슬라임] 물리, 타격, 암속성, 1회 공격	[Slime_Dark] Physical, Strike, Elemen Dark, Attack 1 kali
SKILL_20150317_000039	[Kepa] Physical, Strike, Poison Property, Conical AoE	[케파] 물리, 타격, 독속성, 전방 부채꼴	[Kepa] Physical, Strike, Elemen Poison, Conical AoE
SKILL_20150317_000040	[Addicted Kepa] Normal Attack, Conical AoE	[중독된 케파] 일반 공격, 전방 부채꼴	[Addicted Kepa] Normal Attack, Conical AoE
SKILL_20150317_000041	[Old Kepa] Physical, Strike, Earth Property, Fume Smoke	[늙은케파] 물리, 타격, 땅속성, 1회 연기 뿜기 공격	[Old Kepa] Physical, Strike, Elemen Earth, Fume Smoke
SKILL_20150317_000042	[Thornball] Physical, Pierce, Poison Property, Conical AoE	[던볼] 물리, 찌르기, 독속성 전방 부채꼴 몸통 공격	[Thornball] Physical, Pierce, Elemen Poison, Conical AoE
SKILL_20150317_000043	[Matsum] Physical, Strike, Fire Property, Conical AoE	[메슘] 물리, 타격, 화속성, 전방 부채꼴	[Matsum] Physical, Strike, Elemen Fire, Conical AoE
SKILL_20150317_000044	[Sakmoli] Magic, Strike, Ice Property. Normal Attack 1 time	[사크몰리] 매직, 타격, 수속성. 1회 일반 공격	[Sakmoli] Magic, Strike, Elemen Ice, Normal Attack 1 kali
SKILL_20150317_000045	[Sakmoli] Magic, Strike, Ice Property, Normal Attack 1 time	[사크몰리] 매직, 타격, 수속성, 1회 일반 공격	[Sakmoli] Magic, Strike, Elemen Ice, Normal Attack 1 kali
SKILL_20150317_000046	[Jukopus] Physical, Strike, Earth Property, Body Slam	[유코푸스] 물리, 타격, 땅속성, 1타 전방 몸통 박치기	[Jukopus] Physical, Strike, Elemen Earth, Body Slam
SKILL_20150317_000047	[Jukopus] Physical, Strike, Earth Property, Jump and Body Slam	[유코푸스] 물리, 타격, 땅속성, 1타 전방 점프하여 몸통 박치기	[Jukopus] Physical, Strike, Elemen Earth, Jump dan Body Slam
SKILL_20150317_000048	[Red Bushspider] Jump and Smash	[붉은 크루마보] 점프해서 내려찍기	[Red Bushspider] Jump dan Smash
SKILL_20150317_000049	[Red Bushspider] Normal Attack, Conical AoE	[붉은 크루마보] 일반 공격, 전방 부채꼴	[Red Bushspider] Normal Attack, Conical AoE
SKILL_20150317_000050	[Baby Dionia] Normal Attack, Conical AoE	[디오니아 새끼] 일반 공격, 전방 부채꼴	[Baby Dionia] Normal Attack, Conical AoE
SKILL_20150317_000051	[Mini Griba] Physical, Strike, Poison Property, One Punch	[미니그리바, 초록 그리바] 물리, 타격, 독속성, 1회 원 펀치	[Mini Griba] Physical, Strike, Elemen Poison, One Punch
SKILL_20150317_000052	[Mini Griba] Physical, Strike, Poison Property, One-two Punch	[미니그리바, 초록 그리바] 물리, 타격, 독속성, 2회 원투 펀치	[Mini Griba] Physical, Strike, Elemen Poison, One-two Punch
SKILL_20150317_000053	[Mini Griba] Physical, Strike, Poison Property, Two-handed Strike	[미니그리바, 초록 그리바] 물리, 타격, 독속성, 1회 양손으로 치기	[Mini Griba] Physical, Strike, Elemen Poison, Two-hand Strike
SKILL_20150317_000054	[Griba] Physical, Strike, Ice Property Attack 1 time	[푸른 빅 그리바] 물리, 타격, 수속성 1회 공격	[Griba] Physical, Strike, Attack Elemen Ice 1 kali
SKILL_20150317_000055	[Griba] Magic, Magic, Ice Property Attack 1 time	[푸른 빅 그리바] 매직, 매직, 수속성 1회 공격	[Griba] Magic, Magic, Attack Elemen Ice 1 kali
SKILL_20150317_000056	[Old Kepa] Normal Attack, Conical AoE	[늙은케파] 일반 공격, 전방 부채꼴	[Old Kepa] Normal Attack, Conical AoE
SKILL_20150317_000057	[Tree Ghost] One-handed Strike	[나무유령] 한손으로 타격	[Tree Ghost] One-handed Strike
SKILL_20150317_000058	[Tree Ghost] Two-handed clap	[나무유령] 양손으로 박수치기	[Tree Ghost] Two-handed clap
SKILL_20150317_000059	[Tree Ghost] Stomp ground	[나무유령] 바닥을 내려치기	[Tree Ghost] Stomp ground
SKILL_20150317_000060	[Cockatrice] Magic, Magic, Fire Property, Fume Fire 3 times	[코카트리스] 매직, 매직, 화속성, 3회 불 뿜어내기 공격	[Cockatrice] Magic, Magic, Elemen Fire, Fume Fire 3 kali
SKILL_20150317_000061	[Zinute] Physical Pierce Fire Property Attack 1 time	[지누테] 물리 찌르기 화속성 1회 공격	[Zinute] Attack Physical Pierce Elemen Fire 1 kali
SKILL_20150317_000062	[Zinute] Physical Slash Fire Property Attack 1 time	[지누테] 물리 베기 화속성 1회 공격	[Zinute] Attack Physical Slash Elemen Fire 1 kali
SKILL_20150317_000063	[Tontulia] Physical Strike Lightning Property Attack 1 time	[톤투리아] 물리 타격 전기속성 1회 공격	[Tontulia] Physical Strike Elemen Lightning Attack 1 kali
SKILL_20150317_000064	[Tontulia] Physical Strike Lightning Property Attack 2 times	[톤투리아] 물리 떄리기 전기속성 2회 공격	[Tontulia] Physical Hit Elemen Lightning Attack 2 kali
SKILL_20150317_000065	[Tontus] Physical Strike, Poison Property Attack 2 times	[톤투스] 물리 떄리기, 독속성 2회 공격	[Tontus] Physical Strike, Elemen Poison Attack 2 kali
SKILL_20150317_000066	[Tontus] Physical Pierce, Poison Property Attack 1 time	[톤투스] 물리 찌르기, 독속성 1회 공격	[Tontus] Physical Pierce, Elemen Poison Attack 1 kali
SKILL_20150317_000067	[Tontus] Physical Strike, Poison Property Attack 1 time	[톤투스] 물리 떄리기, 독속성 1회 공격	[Tontus] Physical Strike, Elemen Poison Attack 1 kali
SKILL_20150317_000068	[Vekarabe] Physical, Pierce, Poison Property, Forward Pierce Attack	[베카라베] 물리, 찌르기, 독속성, 전방 1회 찌르기 공격	[Vekarabe] Physical, Pierce, Elemen Poison, Forward Pierce Attack
SKILL_20150317_000069	[Vekarabe] Physical, Pierce, Poison Property, Forward Upper Pierce Attack	[베카라베] 물리, 찌르기, 독속성, 전방 1회 올려찌르기 공격	[Vekarabe] Physical, Pierce, Elemen Poison, Forward Upper Pierce Attack
SKILL_20150317_000070	[Geppetto] Physical Strike, Earth Property Attack 2 times	[제페토] 물리 타격, 땅속성 2회 공격	[Geppetto] Physical Strike, Elemen Earth Attack 2 kali
SKILL_20150317_000071	[Geppetto] Physical Strike, Earth Property Attack 1 time	[제페토] 물리 타격, 땅속성 1회 공격	[Geppetto] Physical Strike, Elemen Earth Attack 1 kali
SKILL_20150317_000072	[Geppetto] Physical Strike, Earth Property Attack 1 time	[제페토] 물리 떄리기, 땅속성 1회 공격	[Geppetto] Physical Strike, Elemen Earth Attack 1 kali
SKILL_20150317_000073	[Boowook] Physical, Strike, Earth Property Attack 1 time	[부우크] 물리, 타격, 땅속성 1회 공격	[Boowook] Physical, Strike, Elemen Earth Attack 1 kali
SKILL_20150317_000074	[Boowook] Physical, Strike, Earth Property Feet Stomp Attack 1 time,	[부우크] 물리, 타격, 땅속성 두발 내려치기 1회 공격	[Boowook] Physical, Strike, Elemen Earth Feet Stomp Attack 1 kali,
SKILL_20150317_000075	[Desmodus] Physical, Pierce, Dark Property Tail Blow	[데스모두스] 물리, 찌르기, 암속성 꼬리로 타격	[Desmodus] Physical, Pierce, Elemen Dark Tail Blow
SKILL_20150317_000076	[Desmodus] Physical, Pierce, Dark Property Body Blow	[데스모두스] 물리, 찌르기, 암속성 몸통으로 타격	[Desmodus] Physical, Pierce, Elemen Dark Body Blow
SKILL_20150317_000077	[Pino] Physical Blow, Earth Property Attack 1 time	[피노] 물리 타격, 땅속성 1회 공격	[Pino] Physical Blow, Elemen Earth Attack 1 kali
SKILL_20150317_000078	[Cauliflower] Physical, Pierce, Poison Property, Smash with tentacle	[콜리플라워] 물리, 찌르기, 독속성, 1타 촉수로 내려치기	[Cauliflower] Physical, Pierce, Elemen Poison, Smash dengan tentacle
SKILL_20150317_000079	[Cauliflower] Physical, Pierce, Poison Property, Gouge with tentacle	[콜리플라워] 물리, 찌르기, 독속성, 1타 촉수로 후려치기	[Cauliflower] Physical, Pierce, Elemen Poison, Gouge dengan tentacle
SKILL_20150317_000080	[Cauliflower] Physical, Pierce, Poison Property, Ground Smash	[콜리플라워] 물리, 찌르기, 독속성, 바닥을 내려치기	[Cauliflower] Physical, Pierce, Elemen Poison, Ground Smash
SKILL_20150317_000081	[Helmet Bug] Physical, Pierce, Earth Property, Attack 1 time	[투구벌레] 물리, 찌르기, 땅속성, 1회 공격	[Helmet Bug] Physical, Pierce, Elemen Earth, Attack 1 kali
SKILL_20150317_000082	[Helmet Bug] Normal Attack2	[투구벌레]일반공격2	[Helmet Bug] Normal Attack2
SKILL_20150317_000083	[Bikaaras Mage] Magic, Magic, Fire Property, Attack 1 time	[비카라스 메이지] 매직, 매직, 화속성, 1회 공격	[Bikaaras Mage] Magic, Magic, Elemen Fire, Attack 1 kali
SKILL_20150317_000084	[Bikaaras Mage] Physical, Slash, Fire Property, Attack 1 time	[비카라스 메이지] 물리, 베기, 화속성, 1회 공격	[Bikaaras Mage] Physical, Slash, Elemen Fire, Attack 1 kali
SKILL_20150317_000085	[Vikaras] Physical, Slash, Fire Property, Attack 1 time	[비카라스] 물리, 베기, 화속성, 1회 공격	[Vikaras] Physical, Slash, Elemen Fire, Attack 1 kali
SKILL_20150317_000086	[Vikaras] Physical, Slash, Fire Property, Ground Smash 1 time	[비카라스] 물리, 베기, 화속성, 1회 바닥 내려치기	[Vikaras] Physical, Slash, Elemen Fire, Ground Smash 1 kali
SKILL_20150317_000087	[Mutant Chinency] Normal Attack, Forward Missile	[변이 치넨시] 일반 공격, 전방 미사일	[Mutant Chinency] Normal Attack, Forward Missile
SKILL_20150317_000088	[Zinute] One-handed Blow	[지누테] 한손으로 타격	[Zinute] One-handed Blow
SKILL_20150317_000089	[Zinute] Two-handed clap	[지누테] 양손으로 박수치기	[Zinute] Two-handed clap
SKILL_20150317_000090	[Zinute] Ground Smash	[지누테] 바닥을 내려치기	[Zinute] Ground Smash 
SKILL_20150317_000091	[Lauzinute] Physical, Pierce, Fire Property Attack 1 time	[라우지누테] 물리, 찌르기, 화속성 1회 공격	[Lauzinute] Physical, Pierce, Elemen Fire Attack 1 kali
SKILL_20150317_000092	[Lauzinute] Physical, Pierce, Fire Property Rotating Attack	[라우지누테] 물리, 찌르기, 화속성 회전 공격	[Lauzinute] Physical, Pierce, Elemen Fire Rotating Attack
SKILL_20150317_000093	[Dandel] Physical Pierce Lightning Property Attack 1 time	[단델] 물리 찌르기 뇌속성 1회 공격	[Dandel] Physical Pierce Elemen Lightning Attack 1 kali
SKILL_20150317_000094	[Rusrat] Physical, Slash, Lightning Property Attack 2 times	[러스라트] 물리, 베기, 뇌속성 2회 공격	[Rusrat] Physical, Slash, Elemen Lightning Attack 2 kali
SKILL_20150317_000095	[Rusrat] Physical, Slash, Lightning Property Attack 1 time	[러스라트] 물리, 베기, 뇌속성 1회 공격	[Rusrat] Physical, Slash, Elemen Lightning Attack 1 kali
SKILL_20150317_000096	[Medakia] Physical, Slash, Dark Property Attack 1 time	[메다키아] 물리, 베기, 암속성 1회 공격	[Medakia] Physical, Slash, Elemen Dark Attack 1 kali
SKILL_20150317_000097	[Medakia] Magic, Magic, Dark Property Attack 1 time	[메다키아] 매직, 매직, 암속성 1회 공격	[Medakia] Magic, Magic, Elemen Dark Attack 1 kali
SKILL_20150317_000098	[Medakia] Ground Smash	[메다키아] 바닥을 내려치기	[Medakia] Ground Smash
SKILL_20150317_000099	[Wheelen] Two-handed clap	[휠렌] 양손으로 박수치기	[Wheelen] Two-handed clap
SKILL_20150317_000100	[Mauros] Physical, Strike, Dark Property Attack 1 time	[마우로스] 물리, 타격, 암속성 1회 공격	[Mauros] Physical, Strike, Elemen Dark Attack 1 kali
SKILL_20150317_000101	[Mauros] Physical, Strike, Dark Property Smash Attack 1 time	[마우로스] 물리, 타격, 암속성 1회 내려치기 공격	[Mauros] Physical, Strike, Elemen Dark Smash Attack 1 kali
SKILL_20150317_000102	[Sauga] Physical Strike Earth Property Attack 1 time	[사우가] 물리 타격 땅속성 1회 공격	[Sauga] Physical Strike Elemen Earth Attack 1 kali
SKILL_20150317_000103	[Sauga] Physical, Strike, Earth Property Ground Smash	[사우가] 물리, 타격, 땅속성 바닥을 내려치기	[Sauga] Physical, Strike, Elemen Earth Ground Smash
SKILL_20150317_000104	Pumpkin Normal attack.	호박 일반 공격.	Pumpkin Normal attack
SKILL_20150317_000105	Attack 2	공격2	Attack 2
SKILL_20150317_000106	Pumpkin Normal attack 2.	호박 일반 공격2.	Pumpkin Normal attack 2
SKILL_20150317_000107	[Saurman Priest] Normal attack.	[사우르맨 사제] 일반 공격.	[Saurman Priest] Normal attack
SKILL_20150317_000108	Skills	스킬	Skill
SKILL_20150317_000109	[Saurman Priest] skills.	[사우르맨 사제] 스킬.	[Saurman Priest] skills
SKILL_20150317_000110	Saurman Normal attack.	사우르맨 일반 공격.	Saurman Normal attack
SKILL_20150317_000111	Saurman Normal attack 2.	사우르맨 일반 공격2.	Saurman Normal attack 2
SKILL_20150317_000112	Boy Ghost Normal attack.	소년 유령 일반 공격.	Boy Ghost Normal attack
SKILL_20150317_000113	Boy Ghost skills.	소년 유령 스킬.	Boy Ghost skill
SKILL_20150317_000114	Uncle Ghost Normal attack.	아저씨 유령 일반 공격.	Uncle Ghost Normal attack
SKILL_20150317_000115	Uncle Ghost skills.	아저씨 유령 스킬.	Uncle Ghost skill
SKILL_20150317_000116	Goble Elite Normal attack.	고블엘리트 일반 공격.	Goble Elite Normal attack
SKILL_20150317_000117	Goble Elite Normal attack 2.	고블엘리트 일반 공격2.	Goble Elite Normal attack 2
SKILL_20150317_000118	Screw Zombie Normal attack.	나사 좀비 일반 공격.	Screw Zombie Normal attack
SKILL_20150317_000119	Screw Zombie Normal attack 2.	나사 좀비 일반 공격2.	Screw Zombie Normal attack 2
SKILL_20150317_000120	Berserker Zombie Normal attack.	광전사 좀비 일반 공격.	Berserker Zombie Normal attack
SKILL_20150317_000121	Candle Zombie Normal attack.	양초 좀비 일반 공격.	Candle Zombie Normal attack
SKILL_20150317_000122	Zombie Archer Normal attack.	좀비 궁수 일반 공격.	Zombie Archer Normal attack
SKILL_20150317_000123	[High Vubbe] Physical, Slash, Water Property, Normal attack	[하이 부베] 물리, 베기, 수속성, 1회 일반 공격	[High Vubbe] Physical, Slash, Elemen Water, Normal attack
SKILL_20150317_000124	[High Vubbe Archer] Range, Pierce, Water Property, Normal attack	[하이 부베 궁수] 원거리, 찌르기, 수속성, 1회 일반 공격	[High Vubbe Archer] Range, Pierce, Elemen Water, Normal attack
SKILL_20150317_000125	Girl Ghost Normal attack.	소녀 유령 일반 공격.	Girl Ghost Normal attack
SKILL_20150317_000126	Girl Ghost skills.	소녀 유령 스킬.	Girl Ghost skills
SKILL_20150317_000127	Madam Ghost Normal attack.	아줌마 유령 일반 공격.	Madam Ghost Normal attack
SKILL_20150317_000128	Madam Ghost skills.	아줌마 유령 스킬.	Madam Ghost skills
SKILL_20150317_000129	Mirtis Eyeball Normal attack.	미르티스눈알 일반 공격.	Mirtis Eyeball Normal attack
SKILL_20150317_000130	Mirtis Eyeball Normal attack 2.	미르티스눈알 일반 공격2.	Mirtis Eyeball Normal attack 2
SKILL_20150317_000131	Specter Elite Normal attack.	스펙터여 엘리트 일반 공격.	Spector Elite Normal attack
SKILL_20150317_000132	Specter Elite Normal attack 2.	스펙터여 엘리트 일반 공격2.	Spector Elite Normal attack 2
SKILL_20150317_000133	[Chinency] Physical, Strike, Earth Property, one stroke ahead-back blow	[치넨시] 물리, 타격, 땅속성, 1타 전방 돌려치기	[Chinency] Physical, Strike, Elemen Earth, one stroke ahead-back blow
SKILL_20150317_000134	[Popolion] Physical, Strike, Earth Property, Headbutt	[포포리온] 물리, 타격, 땅속성, 1타 전방 머리로 내려치기	[Popolion] Physical, Strike, Elemen Earth, Headbutt
SKILL_20150317_000135	[Popolion] Physical, Strike, Earth Property, Sonic wave attack	[포포리온] 물리, 타격, 땅속성, 1타 전방 음파 날리기	[Popolion] Physical, Strike, Elemen Earth, Sonic wave attack
SKILL_20150317_000136	[Range Chinency] Normal attack, Forward missile	[원거리 치넨시] 일반 공격, 전방 미사일	[Range Chinency] Normal attack, Forward missile
SKILL_20150317_000137	[Range Chinency] Skill 1, Forward missile, induce Knockback	[원거리 치넨시] 스킬1, 전방 미사일, 넉백 유발	[Range Chinency] Skill 1, Forward Missile, Induce Knockback
SKILL_20150317_000138	[Chupacabra] Physical, Strike, Earth Property, Headbutt	[츄파카브라] 물리, 타격, 땅속성, 1타 전방 머리 박치기	[Chupacabra] Physical, Strike, Elemen Earth, Headbutt
SKILL_20150317_000139	[Chupacabra] Physical, Strike, Earth Property, Jump and Stomp	[츄파카브라] 물리, 타격, 땅속성, 1타 전방 점프하여 두다리로 내려치기	[Chupacabra] Physical, Strike, Elemen Earth, Jump dan Stomp
SKILL_20150317_000140	[Chupacabra] Chupa Normal attack 3	[츄파카브라] 츄파 일반 공격3	[Chupacabra] Chupa Normal attack 3
SKILL_20150317_000141	[Chupacabra] Chupa Normal attack 4	[츄파카브라] 츄파 일반 공격4	[Chupacabra] Chupa Normal attack 4
SKILL_20150317_000142	Specter Normal attack.	스펙터여 일반 공격.	Specter Normal attack
SKILL_20150317_000143	Woodspirit Normal attack.	우드스피릿 일반 공격.	Woodspirit Normal attack
SKILL_20150317_000144	Woodspirit Normal attack 2.	우드스피릿 일반 공격2.	Woodspirit Normal attack 2
SKILL_20150317_000145	Guard Normal attack.	간수 일반 공격.	Guard Normal attack
SKILL_20150317_000146	Guard Normal attack 2.	간수 일반 공격2.	Guard Normal attack 2
SKILL_20150317_000147	Large explosion	대폭발	Large explosion
SKILL_20150317_000148	Large explosion (Defense)	대폭발(Defence)	Large explosion (Defence)
SKILL_20150317_000149	One-way turret Normal attack.	일방향터렛 일반 공격.	One-way turret Normal attack
SKILL_20150317_000150	[Ridimed] Physical, Blow, Poison Property, Attack 1 time	[리디메드] 물리, 타격, 독속성, 1회 공격	[Ridimed] Physical, Blow, Elemen Poison, Attack 1 kali
SKILL_20150317_000151	Goblin Fighter attack.	고블린 파이터 공격.	Goblin Fighter attack
SKILL_20150317_000152	Thorn Bush Normal attack.	가시덤불 일반 공격.	Thorn Bush Normal attack
SKILL_20150317_000153	[Combat Soldiers] Combatants attack	[전투병] 전투원 공격	[Combat Soldiers] Combatants attack
SKILL_20150317_000154	[Combat Soldiers] Combatants attack 2	[전투병] 전투원 공격2	[Combat Soldiers] Combatants attack 2
SKILL_20150317_000155	Zombie Archer skill.	좀비 궁수 스킬.	Zombie Archer skill.
SKILL_20150317_000156	Wheelchair Zombie Normal attack.	휠체어 좀비 일반 공격.	Wheelchair Zombie Normal attack
SKILL_20150317_000157	Wheelchair Zombie skills.	휠체어 좀비 스킬.	Wheelchair Zombie skill
SKILL_20150317_000158	Wall of Flame	화염의 벽	Wall of Flame
SKILL_20150317_000159	Create a Wall of Flame that damages enemies upon contact.	화염의 벽을 생성하여 닿는 적에게 피해를 입힙니다.	Membuat Wall of Flame memberikan damage kepada musuh yang menyentuhnya.
SKILL_20150317_000160	Mine explosion	지뢰 폭발	Mine explosion
SKILL_20150317_000161	Detonate explosive mines.	폭발 지뢰의 폭발.	Detonate explosive mines
SKILL_20150317_000162	Toxic explosion	맹독 폭발	Toxic explosion
SKILL_20150317_000163	Detonate toxic mines.	맹독 지뢰의 폭발.	Detonate toxic mines
SKILL_20150317_000164	Claymore explosion	크레모아 폭발	Claymore explosion
SKILL_20150317_000165	Claymore explosion.	크레모아 폭발.	Claymore explosion
SKILL_20150317_000166	Jump Attack	점프공격	Jump Attack
SKILL_20150317_000167	Life Stream	생명의 흐름	Life Stream
SKILL_20150317_000168	Life Stream Hill	생명의 흐름 힐.	Life Stream Hill
SKILL_20150317_000169	Glacier Wedge	빙하 쐐기	Glacier Wedge
SKILL_20150317_000170	After the 2 Glacier Wedge	빙하 쐐기 2연타 이후.	After the 2 Glacier Wedge
SKILL_20150317_000171	Seed explosion	씨앗 폭발	Seed explosion
SKILL_20150317_000172	Seed explosion.	씨앗 폭발.	Seed explosion
SKILL_20150317_000173	Flame explosion	살불 폭발	Flame explosion
SKILL_20150317_000174	Flame explosion.	살불 폭발.	Flame explosion
SKILL_20150317_000175	Snowstorm	눈보라	Snowstorm
SKILL_20150317_000176	Meteor Bang	유성 강타	Meteor Bang
SKILL_20150317_000177	Normal attack	일반 공격	Normal attack
SKILL_20150317_000178	Smack Down	내려찍기	Smack Down
SKILL_20150317_000179	Smack down and damage enemies while pushing them away.	수직으로 내려쳐서 전방의 적들에게 피해를 입히며 밀쳐냅니다.	Smack down dan memberikan damage kepada musuh ketika mendorongnya
SKILL_20150317_000180	Missile attack	미사일공격	Missile attack
SKILL_20150317_000181	AOS turret attack	AOS터렛 공격	AOS turret attack
