UI_20150317_000045	{@st41b} Change {s18} (100 iCoins required) {/}	{@st41b}변경{s18}(NXP 100 필요){/}	{@st41b} Ganti {s18} (NXP 100 required) {/}
UI_20150317_000046	{@st59}Change to selected hairstyle.{/}	{@st59}선택한 헤어로 변경합니다.{/}	{@St59}Ganti hair yang dipilih.{/}
UI_20150317_000047	{@st41}Cancel	{@st41}해약	{@St41}Batal
UI_20150317_000048	{@st43}Black Market{/}	{@st43}블랙 마켓{/}	{@st43}Black Market{/}
UI_20150317_000049	Book Name	책이름	Nama Buku
UI_20150317_000050	{@St59}Stop Reading{/}	{@st59}독서를 그만둡니다{/}	{@St59}Berhenti membaca{/}
UI_20150317_000051	{@st59}Previous Page{/}	{@st59}이전 페이지{/}	{@st59}Page Sebelumnya{/}
UI_20150317_000052	{@st59}Next Page{/}	{@st59}다음페이지{/}	{@st59}Page Selanjutnya{/}
UI_20150317_000053	{@st47}%s appeared!	{@st47}%s 등장!!	{@st47} %s muncul!
UI_20150317_000054	{@st43}Score{/}	{@st43}스코어{/}	{@st43}Score{/}
UI_20150317_000055	Damage Received	받은 데미지	Damage diterima
UI_20150317_000056	Technique Bonus	테크닉 보너스	Technique Bonus
UI_20150317_000057	Evasion Bonus	회피 보너스	Evasion Bonus
UI_20150317_000058	Clear Time	클리어 시간	Clear Time
UI_20150317_000059	Total Score	총 점수	Total Score
UI_20150317_000060	{@st42}Elapsed Time	{@st42}경과 시간	{@st42}Waktu Terpakai
UI_20150317_000061	10 minutes	10분	10 menit
UI_20150317_000062	10 seconds	10초	10 detik
UI_20150317_000063	{@st44}Complete	{@st44}마감하기	{@st44}Selesai
UI_20150317_000064	{@st59}Close{/}	{@st59}자판기를 닫습니다{/}	{@st59}Tutup vending machine{/}
UI_20150317_000065	{@st43}Buff Vending Machine	{@st43}버프 자판기	{@st43}Buff Vending Machine
UI_20150317_000066	Vending Machine Name	자판기 이름	Nama Vending Machine
UI_20150317_000067	{@st43}Register	{@st43}등록	{@st43}Daftar
UI_20150317_000068	{@st43}Cancel	{@st43}취소	{@st43}Batal
UI_20150317_000069	Buff Vending Machine	버프 자판기	Buff Vending Machine
UI_20150317_000070	{@st59}Close	{@st59}버프 자판기를 닫습니다.	{@st59}Tutup Buff vending machine.
UI_20150317_000071	{@st59}Buff Vending Machine{nl} - You can pay silver to receive buffs from another player.	{@st59}버프 자판기{nl} - 실버를 지불해 해당 플레이어에게 버프 기술을 시전받을 수 있습니다.	{@st59}Buff Vending Machine{nl} - Gunakan silver untuk mendapatkan buff casting dari player lain.
UI_20150317_000072	Carriage Menu	마차메뉴	Menu Carriage
UI_20150317_000073	{ol}{s22}Disembark{/}	{ol}{s22}내리기{/}	{ol}{s22}Bubarkan{/}
UI_20150317_000074	Casting	캐스팅	Casting
UI_20150317_000075	{@st43}Game Settings{/}	{@st43}게임설정{/}	{@st43}Game Settings{/}
UI_20150317_000076	{@st64}Use the arrow keys to select a cell!	{@st64}방향키를 입력해 셀을 선택하세요!	{@st64}Gunakan tombol arah untuk memilih cell!
UI_20150317_000077	{@st43}Advancement Information {/}	{@st43}전직 정보{/}	{@st43}Informasi Advancement {/}
UI_20150317_000078	{@st43}Select Class	{@st43}클래스 선택	{@st43}Pilih Class
UI_20150317_000079	Psychokinesist	사이코키네스스트	Psychokinesist
UI_20150317_000080	{@st42}%s Circle {/}	{@st42}%s 서클{/}	{@st42}Circle %s{/}
UI_20150317_000081	How many circles	몇 서클	Berapa banyak Circle
UI_20150317_000082	Displays a brief description of the class.	클래스에 대한 간단한 설명을 이곳에 표시합니다.	Tampilkan deskripsi singkat tentang Class.
UI_20150317_000083	{@st41b}Attack {@sti7}%s{/}	{@st41b}공격력 {@sti7}%s{/}	{@st41b}Attack {@sti7}%s{/}
UI_20150317_000084	{@st41b}Support {@sti7}%s{/}	{@st41b}보조    {@sti7}%s{/}	{@st41b}Support {@sti7}%s{/}
UI_20150317_000085	{@st41b}Difficulty{@sti7}%s{/}	{@st41b}난이도 {@sti7}%s{/}	{@st41b}Kesulitan {@sti7}%s{/}
UI_20150317_000086	{@st59}Close{/}	{@st59}클래스 정보 창을 닫습니다{/}	{@st59}Tutup Window Informasi Class{/}
UI_20150317_000087	Advancement Alarm	전직 가능 알람	Alarm of Advancement
UI_20150317_000088	{@st43} Advancement	{@st43}클래스 전직	{@st43} Advancement
UI_20150317_000089	{@sti7}{s14} Character {/}	{@sti7}{s14}캐릭터{/}	{@sti7}{s14}Character {/}
UI_20150317_000090	{@sti8}{s14} Class {/}	{@sti8}{s14}클래스{/}	{@sti8}{s14}Class {/}
UI_20150317_000091	{@st44}Chat{/}	{@st44}채팅{/}	{@st44}Chat{/}
UI_20150317_000092	To. WWWWWWWW and 1 other	To. WWWWWWWW 외 1	Ke. WWWWWWWW dan 1 lagi
UI_20150317_000093	General: /s chat {nl} Shout: /y chat {nl} Party: /p chat{nl} Whisper: /w character's username chat	일반 : /s 내용{nl}외침 : /y 내용{nl}파티 : /p 내용{nl}귓속말 : /w 캐릭명 내용	General: /s {nl} Shout: /y chat {nl} Party: /p {nl} Whisper: /w  name Chat
UI_20150317_000094	{@st41}All Chat{/}	{@st41}일반 대화{/}	{@st41}Normal Chat{/}
UI_20150317_000095	{@59}Quit{/}	{@59}종료하기{/}	{@59}Quit{/}
UI_20150317_000096	{@59}Invite{/}	{@59}초대하기{/}	{@59}Undang{/}
UI_20150317_000097	{@st59}All{/}	{@st59}전체{/}	{@st59}All{/}
UI_20150317_000098	{@st59}Normal (/s chat){/}	{@st59}일반  (/s 할말){/}	{@st59}Normal (/s chat){/}
UI_20150317_000099	{@st59}Shout (/y chat){/}	{@st59}외침  (/y 할말){/}	{@st59}Shout (/y chat){/}
UI_20150317_000100	{@st59}Party (/p chat){/}	{@st59}파티  (/p 할말){/}	{@st59}Party (/p chat){/}
UI_20150317_000101	{@st59}Whisper (/w team name chat){/}	{@st59}귓속말   (/w 팀이름 할말){/}	{@st59}Whisper (/w isi nama family){/}
UI_20150317_000102	{@st59}Adjust Chat Window{/}	{@st59}채팅창 크기 조절{/}	{@st59}Atur Chat Window{/}
UI_20150317_000103	{@st43}{s22}Chat Macro{/}	{@st43}{s22}채팅 매크로{/}	{@st43}{s22}Chat Macro{/}
UI_20150317_000104	{@st43}Macro{/}	{@st43}매크로{/}	{@st43}Macro{/}
UI_20150317_000105	{@st59b}Macro {nl} {@st59s} - How to use: {nl} 1. Drag a gesture icon to any gesture slots at the bottom. {nl} 2. Write your phrase and save. {nl} 3. Use the shortcut key to simultaneously use the phrase and make the gesture. {/}	{@st59b}매크로{nl}{@st59s} - 사용 방법 : {nl} 1. 상단의 제스쳐 아이콘을 하단의 제스쳐 슬롯에 등록{nl} 2. 대화문구 작성 후 저장{nl} 3. 해당 단축키를 사용해서 대사와 동시에 제스쳐 동작{/}	{@st59b}Macro {nl} {@st59s} - Cara menggunakani: {nl} 1. Pasang gesture icon ke dalam gesture slots di bawah {nl} 2. Ketik text dan save {nl} 3. Gunakan shortcut key untuk mengeluarkan gesture dan text secara bersamaan {/}
UI_20150317_000106	{@st59}Close{/}	{@st59}매크로를 닫습니다{/}	{@st59}Tutup Macro{/}
UI_20150317_000107	{@st41b}Save{/}	{@st41b}저장{/}	{@st41b}Save {/}
UI_20150317_000108	{@st59}Save{/}	{@st59}등록한 내용을 저장합니다{/}	{@st59}Save konten yang terpasang{/}
UI_20150317_000109	{@st41b}Cancel{/}	{@st41b}취소{/}	{@st41b}Batal {/}
UI_20150317_000110	{@st59}Cancel{/}	{@st59}등록한 내용을 취소합니다{/}	{@st59}Batalkan pemasangan konten{/}
UI_20150317_000111	{@st42}Chat Settings	{@st42}채팅 설정	{@st42}Chat Settings
UI_20150317_000112	{@st42}Transparency	{@st42}투명도	{@st42}Transparency
UI_20150317_000113	Show Chat Balloon	말풍선 표시	Tampilkan chat balloon
UI_20150317_000114	Show Shouts on Top	화면 상단에 외치기 내용 표시	Shout di bagian atas layar menampilkan informasi
UI_20150317_000115	{@st43}Cheat List{/}	{@st43}치트리스트{/}	{@st43}Cheat List{/}
UI_20150317_000116	{@st42b}Item{/}	{@st42b}  아이템  {/}	{@st42b}Item{/}
UI_20150317_000117	{@st42b}Monster{/}	{@st42b}  몬스터  {/}	{@st42b}Monster{/}
UI_20150317_000118	{@st42b}Move map{/}	{@st42b}  맵이동  {/}	{@st42b}Move map{/}
UI_20150317_000119	{@st42b}Combat Order{/}	{@st42b}  전투명령  {/}	{@st42b}Combat Order{/}
UI_20150317_000120	{@st41b}Close{/}	{@st41b}닫기{/}	{@st41b}Tutup{/}
UI_20150317_000121	{s16}{b}Create items by clicking on the Create button or double-click.	{s16}{b}더블클릭 또는 생성 버튼으로 아이템을 생성할 수 있습니다.	{s16}{b}Double click atau click tombol Create untuk membuat item.
UI_20150317_000122	{s16}{b}ea	{s16}{b}개	{s16}{b}Buah
UI_20150317_000123	{s16}{b}Lv.	{s16}{b}레벨	Lv. {s16}{b}
UI_20150317_000124	{@st41b}Search{/}	{@st41b}검색{/}	{@st41b}Cari{/}
UI_20150317_000125	{s16}{b}Summon monsters by clicking on the Create button or double-click.	{s16}{b}더블클릭 또는 생성버튼으로 몬스터를 소환할 수 있습니다.	{s16}{b}Double click atau click tombol Create untuk summon monster
UI_20150317_000126	{s16}{b}ea	{s16}{b}마리	{s16}{b}Ekor
UI_20150317_000127	{s16}{b}Select a desired area.	{s16}{b}원하는 지역을 선택하세요	{s16}{b}Pilih area yang kamu mau.
UI_20150317_000128	{s18}{b}View Minimap{/}	{s18}{b}미니맵 보기{/}	{s18}{b}Tampilkan Minimap{/}
UI_20150317_000129	{@st41b}Tool List{/}	{@st41b}툴 리스트{/}	{@st41b}Tool List{/}
UI_20150317_000130	{@st59b}Collection {nl}{@st59s}- Purchase the Collection Deck to add collectible items to your collection. {nl} - The collection hotkey will be enabled when you use the Collection Deck Item. {nl} {/}	{@st59b}콜렉션{nl}{@st59s} - 게임내 콜렉션 덱을 구해 아이템을 수집하면 해당 아이템 수집 가능{nl} - 콜렉션 덱 아이템 사용했을 경우 콜렉션 단축키가 활성화{nl}{/}	Collection {@st59b} {nl} {@st59s} - Kamu dapat mengumpulkan item collection pada My Collection {nl} - Gunakan shortcut keys untuk mengaktifkan collection item deck {nl} {/}
UI_20150317_000131	{@st59}Close{/}	{@st59}콜렉션 정보를 닫습니다{/}	{@st59}Tutup Collection Information{/}
UI_20150317_000132	{@st43}Collection{/}	{@st43}콜렉션{/}	{@st43}Collection{/}
UI_20150317_000133	{@st43}Color Spray{/}	{@st43}컬러스프레이{/}	{@st43}Color Spray{/}
UI_20150317_000134	{@st49}Color Spray{/}	{@st49}컬러스프레이{/}	{@st49}Color Spray{/}
UI_20150317_000135	{@st49}Color{/}	{@st49}색상{/}	{@st49}Warna{/}
UI_20150317_000136	{@st49}Remaining{/}	{@st49}잔량{/}	{@st49}Tersisa{/}
UI_20150317_000137	{@st49}Brush{/}	{@st49}브러쉬{/}	{@st49}Kuas{/}
UI_20150317_000138	{@st49}{a END_EDIT_SPRAY}Draw{/}{/}	{@st49}{a END_EDIT_SPRAY}그리기{/}{/}	{@st49}{a END_EDIT_SPRAY}Draw{/}{/}
UI_20150317_000139	{@st49}{a SAVE_EDIT_SPRAY}Save{/}{/}	{@st49}{a SAVE_EDIT_SPRAY}저장{/}{/}	{@st49}{a SAVE_EDIT_SPRAY}Save{/}{/}
UI_20150317_000140	{@st49}{a LOAD_EDIT_SPRAY}Import{/}{/}	{@st49}{a LOAD_EDIT_SPRAY}불러오기{/}{/}	{@st49}{a LOAD_EDIT_SPRAY}Import{/}{/}
UI_20150317_000141	{@st49}Close{/}	{@st49}닫기{/}	{@st49}Tutup{/}
UI_20150317_000142	{@st43}Companion Adoption	{@st43}컴패니언 분양	{@st43}Companion Adopt
UI_20150317_000143	{@st59}Enter the name of your newly adopted companion {/}	{@st59}분양 받을 컴패니언의 이름을 입력하세요{/}	{@st59}Masukkan nama untuk mendapatkan companion {/}
UI_20150317_000144	{@st41b}Name{/}	{@st41b}이름{/}	{@st41b}Nama{/}
UI_20150317_000145	{@st41b}Price %s{/}	{@st41b}가격     %s{/}	{@st41b}Harga %s{/}
UI_20150317_000146	{@st59}Close{/}	{@st59}컴패니엄 분양 창을 닫습니다{/}	{@st59}Tutup window companion {/}
UI_20150317_000147	{@st41b}Adopt	{@st41b}분양	{@st41b}Adopsi
UI_20150317_000148	{@st59}Confirm{/}	{@st59}분양 받을 컴패니언을 결정합니다{/}	{@st59}Mengadopsi Companion{/}
UI_20150317_000149	{@st43}Companion Shop	{@st43}컴패니언 샵	{@st43}Companion Shop
UI_20150317_000150	{@st59}Close{/}	{@st59}컴패니언 상점을 닫습니다{/}	{@st59}Tutup Companion Shop{/}
UI_20150317_000151	{@st43}Other Character Info{/}{@st42}	{@st43}다른 캐릭터 정보{/} {@st42}	{@st43}Info Character Lain{/}{@st42}
UI_20150317_000152	{@st59}Close{/}	{@st59}캐릭터 정보를 닫습니다{/}	{@st59}Tutup Informasi Character{/}
UI_20150317_000153	{@st41b}Information	{@st41b}정보	{@st41b}Informasi
UI_20150317_000154	{@st41b}Record	{@st41b}기록	{@st41b}Record
UI_20150317_000155	Team Name	팀이륨	Nama Family
UI_20150317_000156	Character Name	캐릭이륨	Nama Character
UI_20150317_000157	Circle {#ffff00}%s{/} %s Lv. {#ffff00}%s{/}	{#ffff00}%s{/}랭크 %s {#ffff00}%s{/}레벨	{#Ffff00} %s{/} Rank %s Level {#ffff00}%s{/}
UI_20150317_000158	Warrior	젼샤	Fighter
UI_20150317_000159	Adventure Index {#ffff00}%s{/} (Rank{#ffff00}%s{/}/%s)	모험지수 {#ffff00}%s{/} ({#ffff00}%s{/}위/%s)	Adventure {#ffff00}%s{/} (Rank {#ffff00}%s{/}/%s)
UI_20150317_000160	Adventure Index {#ffff00}%s{/} ({#ffff00}Unranked{/})	모험지수 {#ffff00}%s{/} ({#ffff00}Unranked{/})	Adventure {#ffff00}%s{/} ({#ffff00}Unranked{/})
UI_20150317_000161	Total Achievements : {#ffff00}%s{/}	업적달성 {#ffff00}%s{/}개	Achievements {#ffff00}%s{/} buah
UI_20150317_000162	Settings	설정	Setting
UI_20150317_000163	Clear the tab title to delete the tab.	탭 제목을 지우고 확인하면 탭이 삭제됩니다	Hilangkan tab title untuk tampilan tittle
UI_20150317_000164	{@st49}All{/}	{@st49}전체{/}	{@st49}All{/}
UI_20150317_000165	{@st49}System{/}	{@st49}시스템{/}	{@st49}System{/}
UI_20150317_000166	{@st49}Talk{/}	{@st49}대화{/}	{@st49}Dialog{/}
UI_20150317_000167	{@st49}Combat{/}	{@st49}전투{/}	{@st49}Combat{/}
UI_20150317_000168	{@st49}Item{/}	{@st49}아이템{/}	{@st49}Item{/}
UI_20150317_000169	{@st43}Credits{/}	{@st43}크레딧{/}	{@st43}Credits{/}
UI_20150317_000170	{@st43}Lock Target settings {/}	{@st43}타겟 고정 설정 중{/}	{@st43}Target fixed {/}
UI_20150317_000171	NPC Name	엔피씨이름	Nama NPC
UI_20150317_000172	Compare	비교	Perbandingan
UI_20150317_000173	Illustration	일러스트	Illustrasi
UI_20150317_000174	Select a conversation	대화 선택	Pilihan Dialog
UI_20150317_000175	Text Help	텍스트 헬프	Help Text
UI_20150317_000176	{@st41}Item Crafting{/}	{@st41}아이템 제조{/}	{@st41}Buat Item{/}
UI_20150317_000177	{@st45tw2}Crafting the item...	{@st45tw2}아이템 제작 중...	{@st45tw2}Membuat item...
UI_20150317_000178	%r seconds	%r 초	%r Detik
UI_20150317_000179	{@st41}Cancel{/}	{@st41}취소{/}	{@st41}Batal{/}
UI_20150317_000180	{@st45tw2}Quantity{/}	{@st45tw2}수량 {/}	{@st45tw2}Jumlah{/}
UI_20150317_000181	{@st45tw2}Do you want to craft this item?	{@st45tw2}아이템을 만드시겠습니까?	{@st45tw2}Apa kamu mau membuat item ini? 
UI_20150317_000182	{@st41}Confirm{/}	{@st41}결정{/}	{@st41}Pilih{/}
UI_20150317_000183	Quest Information	퀘스트 정보	Informasi Quest
UI_20150317_000184	{@st59}Cancel Trade{/}	{@st59}거래를취소합니다{/}	{@st59}Batal Transaksi{/}
UI_20150317_000185	{@st43}Personal Trade{/}	{@st43}개인 거래{/}	{@st43}Personal Trade{/}
UI_20150317_000186	My Trading List	내 거래 목록	List Transaksi Aku
UI_20150317_000187	Silver : %s	실버 : %s	Silver : %s
UI_20150317_000188	Enter	입력	Masukkan
UI_20150317_000189	{@st41}Accept	{@st41}수락	{@st41}Setuju
UI_20150317_000190	{@st41}Confirm	{@st41}최종확인	{@st41}Trade
UI_20150317_000191	Other Player's (%s) Trading List	상대방(%s) 거래 목록	List Transaksi (%s)
UI_20150317_000192	Other Player's Name	상대방이름	Nama player lain
UI_20150317_000193	{s18}{ol} {gr gradation1}Field Event{/}	{s18}{ol}{gr gradation1}필드 이벤트{/}	{s18}{ol} {gr gradation1}Field Event{/}
UI_20150317_000194	{s20}{ol}Defeat the Vubbe Tribe! Would you like to join?	{s20}{ol}부베족을 물리쳐라! 참가하시겠습니까?	{s20}{ol}Mengalahkan Vubbe Tribe! Apakah kamu mau ikut?
UI_20150317_000195	{s20}{ol}%s Would you like to join?	{s20}{ol}%s 참가하시겠습니까?	{s20}{ol}%s Apakah kamu mau ikut?
UI_20150317_000196	{s20}{ol}Participants : (1/5)	{s20}{ol}참가 인원 : (1/5)	{s20}{ol}Peserta: (1/5)
UI_20150317_000197	{s20}{ol}Participants : (%s/%s)	{s20}{ol}참가 인원 : (%s/%s)	{s20}{ol}Peserta : (%s/%s)
UI_20150317_000198	{s20}{ol}The game will begin after 1 second.	{s20}{ol}1초 후 게임이 시작됩니다.	{s20}{ol}Game akan dimulai dalam 1 detik.
UI_20150317_000199	{s20}{ol}The game will begin after %s seconds.	{s20}{ol}%s초 후 게임이 시작됩니다.	{s20}{ol}Game dimulai dalam %s detik.
UI_20150317_000200	Do not show this anymore for today.	오늘 하루 보지 않기.	Jangan tampilkan hari ini.
UI_20150317_000201	Do not show Field Events.	필드 이벤트를 보지 않습니다.	Jangan tampilkan Field Events.
UI_20150317_000202	Join Game	게임 참여	Join Game
UI_20150317_000203	Start a game with other players.	플레이어들과 게임을 시작합니다.	Mulai game dengan player lain.
UI_20150317_000204	Decline game invite.	게임 참여를 하지 않습니다.	Batal join game.
UI_20150317_000205	Spray Presets	스프레이 프리셋	Spray Presets
UI_20150317_000206	{@st49}Select{/}	{@st49}선택{/}	{@st49}Pilih{/}
UI_20150317_000207	{@st49}Cancel{/}	{@st49}취소{/}	{@st49}Batal{/}
UI_20150317_000208	{@st49}Delete{/}	{@st49}삭제{/}	{@st49}Hapus{/}
UI_20150317_000209	Enter a file name to save.	저장할 파일의 이름을 입력합니다.	Masukkan nama file untuk save.
UI_20150317_000210	{@st43}Friends	{@st43}친구	{@st43}Friend
UI_20150317_000211	{@st59}Close{/}	{@st59}친구 목록를 닫습니다{/}	{@st59}Tutup Friend List{/}
UI_20150317_000212	{@st59b}Friends{nl}{@st59s} - Become friends with other players in the game. {nl} - You can check the status of your friends through the Friends List tab. {nl} - In the Manage tab, you can invite, decline or block your friends. {/}	{@st59b}친구{nl}{@st59s} - 친구 관계는 계정 사이에 생성{nl} - 목록 탭에서 친구들의 상태 확인/삭제 가능{nl} - 관리 탭에서 초대, 거절, 차단 등의 내용을 확인{/}	{@st59b} Friend {nl} {@st59s} - Menjadi teman dengan player lain {nl} - Kamu dapat memeriksa status teman pada Friend List tab. {nl} - Pada Manage tab, kamu dapat mengundan atau blokir teman. {/}
UI_20150317_000213	{@st41b}Show Online{/}	{@st41b}접속한 친구만 보기{/}	{@st41b}Online{/}
UI_20150317_000214	{@st41b}List	{@st41b}목록	{@st41b}List
UI_20150317_000215	{@st41b}Manage	{@st41b}관리	{@st41b}Manage
UI_20150317_000216	{@st41b}Send Friend Request	{@st41b}친구 신청	{@st41b}Kirim Friend Request
UI_20150317_000217	{@st41b}Block	{@st41b}차단	{@st41b}Block
UI_20150317_000218	{@st59}Search{/}	{@st59}검색{/}	{@st59}Cari{/}
UI_20150317_000219	{@st44}Guild{/}	{@st44}길드{/}	{@st44}Guild{/}
UI_20150317_000220	Guild	길드	Guild
UI_20150317_000221	List	명단	List
UI_20150317_000222	News	새소식	News
UI_20150317_000223	Guild Mission	길드미션	Guild Mission
UI_20150317_000224	Members Online	접속중인 구성원 수	Members Online
UI_20150317_000225	{@st44}Create Guild{/}	{@st44}길드생성{/}	{@st44}Buat Guild{/}
UI_20150317_000226	{@st42}Create{/}	{@st42}생성{/}	{@st42}Buat{/}
UI_20150317_000227	{@st42}Close{/}	{@st42}닫기{/}	{@st42}Tutup{/}
UI_20150317_000228	{@st42}All{/}	{@st42}전체{/}	{@st42}All{/}
UI_20150317_000229	{@st42}Today's Rankings{/}	{@st42}오늘랭킹{/}	{@st42}Ranking Harian{/}
UI_20150317_000230	{@st42}Weekly Rankings{/}	{@st42}주간랭킹{/}	{@st42}Ranking Mingguan{/}
UI_20150317_000231	{@st56}Rank {/}	{@st56}순위{/}	{#Ffff00}%s{/} Rank %s Level {#ffff00}%s{/}
UI_20150317_000232	{@st56}Points{/}	{@st56}점수{/}	{@st56} Point{/}
UI_20150317_000233	{@st56}Class{/}	{@st56}직업{/}	{@st56} Class{/}
UI_20150317_000234	{@st56}Name {/}	{@st56}이름{/}	{@st56} Nama{/}
UI_20150317_000235	Previous Page	이전 페이지	Page sebelumnya
UI_20150317_000236	Next Page	다음 페이지	Page selanjutnya
UI_20150317_000237	{@st42}Search ID{/}	{@st42}ID 검색{/}	{@st42}Cari ID{/}
UI_20150317_000238	Enter the ID to search	입력한 ID를 검색합니다	Masukkan ID untuk mencari
UI_20150317_000239	Close the Hall of Fame	명예의 전당을 닫습니다	Tutup Hall of Fame
UI_20150317_000240	Enter the ID to search	검색할 ID를 입력합니다	Masukkan ID untuk mencari
UI_20150317_000241	{@st59} Stamina {/}	{@st59}스태미나{/}	{@st59}Stamina{/}
UI_20150317_000242	{@st43}Help List{/}	{@st43}도움말 목록{/}	{@st43}Help List{/}
UI_20150317_000243	{@st59}Close{/}	{@st59}도움말 목록 창을 닫습니다{/}	{@st59}Tutup Window Help List{/}
UI_20150317_000244	{@st59b}Help List{nl}{@st59s} - If you need help with something, you can always read the Help Topics. {nl} - Select a topic to view more information about it. {/}	{@st59b}도움말 목록{nl}{@st59s} - 읽었던 도움말들을 목록에서 다시 확인 가능{nl} - 원하는 항목을 선택해서 상세 보기{/}	{@st59b}Help List {nl} {@st59s} - Baca topic help lagi {nl} - Pilih topic untuk lihat detil {/}
UI_20150317_000245	{@st43}{s22}Help{/}	{@st43}{s22}도움말{/}	{@st43}{s22}Help{/}
